timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-24 16:35:07,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,7,30,0.800000011920929,0.5177032351493835,leader,30,
2026-04-24 16:35:10,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,7,60,0.9000000059604645,0.26836353447288275,leader,,2
2026-04-24 16:35:57,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,8,30,0.8666666746139526,0.21823816001415253,leader,30,
2026-04-24 16:36:00,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,8,60,0.9333333373069763,0.11464183777570724,leader,,2
2026-04-24 16:36:47,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,9,30,0.699999988079071,0.4683855175971985,leader,30,
2026-04-24 16:36:50,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,9,60,0.8499999940395355,0.2393724382854998,leader,,2
2026-04-24 16:37:37,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,10,30,0.800000011920929,0.3819929361343384,leader,30,
2026-04-24 16:37:40,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,10,60,0.9000000059604645,0.193801692686975,leader,,2
2026-04-24 16:38:27,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,11,30,0.8666666746139526,0.3130284249782562,leader,30,
2026-04-24 16:38:30,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,11,60,0.9333333373069763,0.16163162980228662,leader,,2
2026-04-24 16:39:17,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,12,30,0.9333333373069763,0.1588851362466812,leader,30,
2026-04-24 16:39:20,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,12,60,0.949999988079071,0.09775707498192787,leader,,2
2026-04-24 16:40:07,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,13,30,0.8666666746139526,0.24718697369098663,leader,30,
2026-04-24 16:40:10,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,13,60,0.9333333373069763,0.1265030677895993,leader,,2
2026-04-24 16:40:57,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,14,30,0.8333333134651184,0.20669008791446686,leader,30,
2026-04-24 16:41:00,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,14,60,0.9166666567325592,0.10496094613336027,leader,,2
2026-04-24 16:41:47,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,15,30,0.8999999761581421,0.15560995042324066,leader,30,
2026-04-24 16:41:50,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,15,60,0.949999988079071,0.08043935638852417,leader,,2
2026-04-24 16:42:37,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,16,30,0.8999999761581421,0.24064871668815613,leader,30,
2026-04-24 16:42:40,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,16,60,0.949999988079071,0.1234502112492919,leader,,2
2026-04-24 16:43:27,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,17,30,0.9333333373069763,0.34182262420654297,leader,30,
2026-04-24 16:43:30,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,17,60,0.9666666686534882,0.17507662484422326,leader,,2
2026-04-24 16:44:17,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,18,30,1.0,0.050725579261779785,leader,30,
2026-04-24 16:44:19,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,18,60,1.0,0.02914398512803018,leader,,2
2026-04-24 16:45:07,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,local_train,19,30,0.8666666746139526,0.2792772948741913,leader,30,
2026-04-24 16:45:10,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_3,fog_fedavg,19,60,0.9333333373069763,0.14694493962451816,leader,,2
