timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,event_name,status,trace_id,stage,num_samples,accuracy,loss,buffer_target,round,time,w3_mag,w4_normal,w4_brute,w4_scan
10:25:10.955,9.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,116.0,0.143,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:10.955,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:11.959,9.9,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,116.0,0.135,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:11.959,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:12.106,10.0,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,119.0,0.079,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:12.106,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:12.249,10.1,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,116.0,0.112,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:12.249,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:12.944,11.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,121.0,0.144,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:12.944,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:15.149,13.2,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,121.0,0.144,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:15.149,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:15.953,14.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,115.0,0.144,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:15.953,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:16.959,14.9,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,116.0,0.064,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:16.959,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:17.112,15.0,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,120.0,0.062,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:17.112,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:17.254,15.1,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,117.0,0.098,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:17.254,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
