trace_id,attempt_id,global_round,global_timestamp,global_accuracy,global_loss,w3_mag,w4_normal,w4_brute,w4_scan,gateway_A_local_accuracy,gateway_A_local_loss,gateway_A_local_num_samples,gateway_A_local_timestamp,gateway_A_gateway_events,gateway_A_gateway_deserialize_avg_ms,gateway_A_gateway_deserialize_p95_ms,gateway_A_gateway_avg_payload_bytes,gateway_A_gateway_samples_seen,gateway_B_local_accuracy,gateway_B_local_loss,gateway_B_local_num_samples,gateway_B_local_timestamp,gateway_B_gateway_events,gateway_B_gateway_deserialize_avg_ms,gateway_B_gateway_deserialize_p95_ms,gateway_B_gateway_avg_payload_bytes,gateway_B_gateway_samples_seen,server_rpi_pc_events,server_rpi_pc_avg_ms,server_rpi_pc_p95_ms,server_rpi_pc_avg_payload_bytes,server_pc_rpi_events,server_pc_rpi_avg_ms,server_pc_rpi_p95_ms,server_pc_rpi_avg_payload_bytes
attempt:21:round:13,21,13,2026-04-19 13:21:23,0.916667,0.174665,0.298047,0.305371,0.576824,0.47863,0.8333333134651184,0.3340268731117248,30,2026-04-19 13:21:23,33.0,0.1382727272727273,0.4428,428.42424242424244,30.0,1.0,0.0153023367747664,30,2026-04-19 13:21:14,33.0,0.1710909090909091,0.40299999999999986,430.2121212121212,30.0,2.0,0.0,0.0,3634.5,1.0,0.297,0.297,3528.0
attempt:21:round:14,21,14,2026-04-19 13:22:14,0.916667,0.175611,0.298135,0.306687,0.583338,0.480305,0.8333333134651184,0.3431161940097809,30,2026-04-19 13:22:14,33.0,0.1423333333333333,0.3317999999999999,428.3939393939394,30.0,1.0,0.0081060547381639,30,2026-04-19 13:22:04,33.0,0.19066666666666665,0.5443999999999998,430.8181818181818,30.0,2.0,0.0,0.0,3629.5,1.0,0.211,0.211,3536.0
attempt:21:round:15,21,15,2026-04-19 13:23:03,0.95,0.103702,0.299237,0.308151,0.582754,0.4823,0.8999999761581421,0.1821644157171249,30,2026-04-19 13:23:04,33.0,0.14236363636363636,0.36339999999999995,429.1515151515151,30.0,1.0,0.0252405051141977,30,2026-04-19 13:22:54,33.0,0.19936363636363635,0.5497999999999995,430.6666666666667,30.0,2.0,0.0,0.0,3628.0,1.0,0.21,0.21,3541.0
attempt:21:round:16,21,16,2026-04-19 13:23:54,0.966667,0.075962,0.300582,0.308223,0.582566,0.483782,0.9333333373069764,0.1473800092935562,30,2026-04-19 13:23:54,33.0,0.14384848484848484,0.40579999999999994,428.969696969697,30.0,1.0,0.0045439251698553,30,2026-04-19 13:23:44,33.0,0.19869696969696968,0.5797999999999998,431.2121212121212,30.0,2.0,0.0,0.0,3632.0,1.0,0.217,0.217,3535.0
attempt:21:round:17,21,17,2026-04-19 13:24:44,0.983333,0.04031,0.301121,0.312857,0.586468,0.487088,0.9666666388511658,0.0680808871984481,30,2026-04-19 13:24:44,33.0,0.1488787878787879,0.33319999999999983,431.24242424242425,30.0,1.0,0.0125395897775888,30,2026-04-19 13:24:34,33.0,0.19560606060606062,0.5769999999999996,430.3333333333333,30.0,2.0,0.0,0.0,3625.0,1.0,0.199,0.199,3538.0
attempt:21:round:18,21,18,2026-04-19 13:25:33,0.95,0.131373,0.302148,0.314757,0.588802,0.491346,0.8999999761581421,0.2593547105789184,30,2026-04-19 13:25:33,33.0,0.14645454545454545,0.40979999999999994,429.3030303030303,30.0,1.0,0.0033912153448909,30,2026-04-19 13:25:24,33.0,0.195,0.5023999999999997,430.57575757575756,30.0,2.0,0.0,0.0,3635.5,1.0,0.134,0.134,3528.0
attempt:21:round:19,21,19,2026-04-19 13:26:23,0.966667,0.085369,0.302409,0.313247,0.588255,0.49423,0.9333333373069764,0.164967194199562,30,2026-04-19 13:26:24,33.0,0.13887878787878788,0.3519999999999998,428.90909090909093,30.0,1.0,0.0057713002897799,30,2026-04-19 13:26:14,33.0,0.1937878787878788,0.5115999999999997,429.90909090909093,30.0,2.0,0.0,0.0,3633.5,1.0,0.222,0.222,3531.0
attempt:22:round:1,22,1,2026-04-19 13:34:05,0.75,1.005226,0.286886,0.290345,0.542376,0.411202,0.699999988079071,1.2560105323791504,30,2026-04-19 13:34:04,36.0,0.1351111111111111,0.20750000000000002,309.8888888888889,34.0,0.800000011920929,0.7544409036636353,30,2026-04-19 13:34:05,32.0,0.13884375,0.21689999999999998,333.5,30.0,2.0,0.0,0.0,3643.0,1.0,0.191,0.191,3523.0
attempt:22:round:2,22,2,2026-04-19 13:34:48,0.95,0.224033,0.289857,0.294142,0.555073,0.427503,0.8999999761581421,0.3487505912780761,30,2026-04-19 13:34:48,30.0,0.13673333333333335,0.31454999999999955,461.5,27.0,1.0,0.0993151366710662,30,2026-04-19 13:34:49,33.0,0.1390909090909091,0.2931999999999998,430.030303030303,30.0,2.0,0.0,0.0,3644.5,1.0,0.186,0.186,3532.0
attempt:22:round:3,22,3,2026-04-19 13:35:39,0.966667,0.066936,0.292726,0.304734,0.560006,0.438872,0.9666666388511658,0.0784830227494239,30,2026-04-19 13:35:38,33.0,0.13475757575757577,0.2841999999999998,431.1212121212121,30.0,0.9666666388511658,0.0553883090615272,30,2026-04-19 13:35:39,33.0,0.1499090909090909,0.32759999999999984,431.1515151515151,30.0,2.0,0.0,0.0,3642.0,1.0,0.25,0.25,3542.0
attempt:22:round:4,22,4,2026-04-19 13:36:29,1.0,0.02965,0.295311,0.310625,0.564478,0.449901,1.0,0.0264885760843753,30,2026-04-19 13:36:28,33.0,0.13515151515151513,0.2911999999999998,430.3939393939394,30.0,1.0,0.0328106805682182,30,2026-04-19 13:36:29,33.0,0.1570909090909091,0.3029999999999998,431.6363636363636,30.0,2.0,0.0,0.0,3625.5,1.0,0.151,0.151,3550.0
attempt:22:round:5,22,5,2026-04-19 13:37:26,1.0,0.010939,0.29698,0.314004,0.569889,0.456943,1.0,0.0170036163181066,30,2026-04-19 13:37:26,32.0,0.1440625,0.3016999999999999,440.59375,29.0,1.0,0.0048740194179117,30,2026-04-19 13:37:19,37.0,0.16040540540540543,0.41059999999999985,397.18918918918916,34.0,2.0,0.0,0.0,3631.5,1.0,0.21,0.21,3530.0
attempt:22:round:6,22,6,2026-04-19 13:38:16,0.9,0.316661,0.293245,0.309117,0.560726,0.454066,0.800000011920929,0.6268162131309509,30,2026-04-19 13:38:16,33.0,0.13936363636363636,0.32679999999999976,426.7878787878788,30.0,1.0,0.0065066427923738,30,2026-04-19 13:38:09,33.0,0.1916969696969697,0.4816,430.45454545454544,30.0,2.0,0.0,0.0,3637.0,1.0,0.189,0.189,3535.0
attempt:22:round:7,22,7,2026-04-19 13:39:06,0.9,0.18663,0.291457,0.307119,0.553232,0.45348,0.800000011920929,0.3566279709339142,30,2026-04-19 13:39:06,33.0,0.14215151515151514,0.29939999999999967,429.24242424242425,30.0,1.0,0.0166315026581287,30,2026-04-19 13:38:59,33.0,0.17763636363636365,0.5445999999999996,430.45454545454544,30.0,2.0,0.0,0.0,3641.0,1.0,0.211,0.211,3533.0
attempt:22:round:8,22,8,2026-04-19 13:39:56,0.95,0.101156,0.291658,0.306814,0.547017,0.456493,0.8999999761581421,0.1874557137489318,30,2026-04-19 13:39:56,33.0,0.14893939393939393,0.31579999999999975,426.969696969697,30.0,1.0,0.0148557443171739,30,2026-04-19 13:39:49,33.0,0.1716969696969697,0.3385999999999997,431.24242424242425,30.0,2.0,0.0,0.0,3644.5,1.0,0.186,0.186,3531.0
attempt:22:round:9,22,9,2026-04-19 13:40:46,0.916667,0.243437,0.291124,0.304328,0.54722,0.459718,0.8333333134651184,0.4764494001865387,30,2026-04-19 13:40:46,33.0,0.13733333333333334,0.34439999999999976,427.54545454545456,30.0,1.0,0.0104237748309969,30,2026-04-19 13:40:39,33.0,0.15427272727272728,0.4249999999999998,430.6666666666667,30.0,2.0,0.0,0.0,3640.0,1.0,0.199,0.199,3541.0
attempt:22:round:10,22,10,2026-04-19 13:41:36,0.9,0.235318,0.28963,0.29444,0.552832,0.457735,0.800000011920929,0.4576546549797058,30,2026-04-19 13:41:36,33.0,0.1433030303030303,0.3269999999999998,428.6060606060606,30.0,1.0,0.0129810506477952,30,2026-04-19 13:41:29,33.0,0.1892121212121212,0.5337999999999998,430.90909090909093,30.0,2.0,0.0,0.0,3632.0,1.0,0.182,0.182,3531.0
attempt:22:round:11,22,11,2026-04-19 13:42:26,0.983333,0.081606,0.289303,0.291512,0.547448,0.45993,0.9666666388511658,0.1506277024745941,30,2026-04-19 13:42:26,33.0,0.14384848484848484,0.33419999999999983,429.3333333333333,30.0,1.0,0.0125846620649099,30,2026-04-19 13:42:19,33.0,0.19745454545454547,0.5583999999999998,430.3939393939394,30.0,2.0,0.0,0.0,3647.0,1.0,0.226,0.226,3544.0
attempt:22:round:12,22,12,2026-04-19 13:43:16,0.966667,0.101737,0.289947,0.296091,0.547735,0.460946,0.9333333373069764,0.1805893331766128,30,2026-04-19 13:43:16,33.0,0.1393939393939394,0.3247999999999997,431.6363636363636,30.0,1.0,0.0228837132453918,30,2026-04-19 13:43:09,33.0,0.18830303030303028,0.5425999999999997,430.3030303030303,30.0,2.0,0.0,0.0,3636.5,1.0,0.189,0.189,3543.0
attempt:22:round:13,22,13,2026-04-19 13:44:06,0.95,0.099598,0.291185,0.299349,0.552176,0.463972,0.8999999761581421,0.1801646798849105,30,2026-04-19 13:44:06,33.0,0.14739393939393938,0.2995999999999997,429.54545454545456,30.0,1.0,0.0190306603908538,30,2026-04-19 13:43:59,33.0,0.1903030303030303,0.5259999999999998,430.3333333333333,30.0,2.0,0.0,0.0,3643.0,1.0,0.165,0.165,3537.0
attempt:22:round:14,22,14,2026-04-19 13:44:56,0.983333,0.050393,0.291813,0.301965,0.554363,0.467181,0.9666666388511658,0.0941019058227539,30,2026-04-19 13:44:56,33.0,0.1421212121212121,0.3806,429.6060606060606,30.0,1.0,0.0066832215525209,30,2026-04-19 13:44:49,33.0,0.18539393939393942,0.5169999999999998,431.0,30.0,2.0,0.0,0.0,3642.5,1.0,0.191,0.191,3536.0
attempt:22:round:15,22,15,2026-04-19 13:45:46,0.966667,0.22706,0.292088,0.303379,0.553732,0.472268,0.9333333373069764,0.4471438825130462,30,2026-04-19 13:45:46,33.0,0.13836363636363636,0.3441999999999998,429.3333333333333,30.0,1.0,0.0069762361235916,30,2026-04-19 13:45:39,33.0,0.19339393939393942,0.5043999999999997,430.6363636363636,30.0,2.0,0.0,0.0,3637.0,1.0,0.189,0.189,3527.0
attempt:22:round:16,22,16,2026-04-19 13:46:36,0.983333,0.042377,0.292798,0.304614,0.552187,0.476154,1.0,0.0459797531366348,30,2026-04-19 13:46:36,33.0,0.14312121212121215,0.3465999999999998,428.93939393939394,30.0,0.9666666388511658,0.038774412125349,30,2026-04-19 13:46:29,33.0,0.18645454545454546,0.4945999999999997,430.3333333333333,30.0,2.0,0.0,0.0,3633.0,1.0,0.198,0.198,3543.0
attempt:22:round:17,22,17,2026-04-19 13:47:26,0.983333,0.044888,0.293663,0.309174,0.552931,0.478674,0.9666666388511658,0.0877711772918701,30,2026-04-19 13:47:26,33.0,0.13539393939393943,0.30159999999999976,428.42424242424244,30.0,1.0,0.0020053451880812,30,2026-04-19 13:47:19,33.0,0.19330303030303028,0.5531999999999997,430.57575757575756,30.0,2.0,0.0,0.0,3640.0,1.0,0.227,0.227,3536.0
attempt:22:round:18,22,18,2026-04-19 13:48:16,0.983333,0.034245,0.294373,0.312901,0.553057,0.481314,0.9666666388511658,0.0652475506067276,30,2026-04-19 13:48:16,33.0,0.15266666666666667,0.2915999999999998,429.6060606060606,30.0,1.0,0.0032420991919934,30,2026-04-19 13:48:09,33.0,0.1923939393939394,0.5361999999999996,431.06060606060606,30.0,2.0,0.0,0.0,3636.0,1.0,0.199,0.199,3548.0
attempt:22:round:19,22,19,2026-04-19 13:49:06,0.95,0.096926,0.295031,0.316427,0.553512,0.483779,0.8999999761581421,0.1910848468542099,30,2026-04-19 13:49:06,33.0,0.145030303030303,0.31479999999999986,429.90909090909093,30.0,1.0,0.0027672813739627,30,2026-04-19 13:48:59,33.0,0.1967878787878788,0.5031999999999996,430.8484848484849,30.0,2.0,0.0,0.0,3640.0,1.0,0.156,0.156,3537.0
attempt:22:round:20,22,20,2026-04-19 13:49:56,0.966667,0.143433,0.29498,0.318243,0.552948,0.485647,0.9333333373069764,0.2798338830471039,30,2026-04-19 13:49:56,33.0,0.14018181818181819,0.3891999999999999,429.90909090909093,30.0,1.0,0.0070331026799976,30,2026-04-19 13:49:49,33.0,0.16433333333333333,0.3053999999999997,429.8181818181818,30.0,2.0,0.0,0.0,3633.0,1.0,0.18,0.18,3542.0
attempt:23:round:1,23,1,2026-04-19 13:54:29,0.716667,0.840336,0.287869,0.292639,0.540778,0.409283,0.800000011920929,0.7078773379325867,30,2026-04-19 13:54:27,37.0,0.1369189189189189,0.20719999999999994,304.43243243243245,35.0,0.6333333253860474,0.9727938175201416,30,2026-04-19 13:54:29,32.0,0.1531875,0.2831499999999998,333.375,30.0,2.0,0.0,0.0,3645.0,1.0,0.219,0.219,3534.0
attempt:23:round:2,23,2,2026-04-19 13:55:13,0.966667,0.203209,0.291811,0.298616,0.555708,0.421807,0.9333333373069764,0.2913655936717987,30,2026-04-19 13:55:11,29.0,0.13658620689655174,0.3329999999999996,474.44827586206895,26.0,1.0,0.1150530949234962,30,2026-04-19 13:55:13,33.0,0.11793939393939394,0.34739999999999976,429.7878787878788,30.0,2.0,0.0,0.0,3627.0,1.0,0.217,0.217,3531.0
attempt:23:round:3,23,3,2026-04-19 13:56:03,0.966667,0.075572,0.294385,0.307027,0.565101,0.432374,1.0,0.0401299707591533,30,2026-04-19 13:56:01,33.0,0.13618181818181818,0.2823999999999998,430.1818181818182,30.0,0.9333333373069764,0.111013226211071,30,2026-04-19 13:56:03,33.0,0.1467272727272727,0.3343999999999998,431.27272727272725,30.0,2.0,0.0,0.0,3638.5,1.0,0.218,0.218,3529.0
attempt:23:round:4,23,4,2026-04-19 13:56:53,1.0,0.022283,0.29646,0.312253,0.571353,0.440458,1.0,0.0148497819900512,30,2026-04-19 13:56:51,33.0,0.1311212121212121,0.2879999999999998,430.1515151515151,30.0,1.0,0.0297171752899885,30,2026-04-19 13:56:53,33.0,0.14215151515151514,0.32099999999999973,429.93939393939394,30.0,2.0,0.0,0.0,3625.5,1.0,0.215,0.215,3527.0
attempt:23:round:5,23,5,2026-04-19 13:57:46,1.0,0.021956,0.297961,0.315889,0.575261,0.445444,1.0,0.0102691603824496,30,2026-04-19 13:57:46,32.0,0.152625,0.35569999999999996,440.78125,29.0,1.0,0.0336423590779304,30,2026-04-19 13:57:44,34.0,0.14726470588235294,0.31314999999999976,419.8235294117647,31.0,2.0,0.0,0.0,3620.5,1.0,0.218,0.218,3527.0
attempt:23:round:6,23,6,2026-04-19 13:58:44,0.85,0.487459,0.292487,0.309369,0.557007,0.441804,0.8666666746139526,0.4268727898597717,30,2026-04-19 13:58:41,35.0,0.13588571428571428,0.28259999999999946,414.0,32.0,0.8333333134651184,0.5480448007583618,30,2026-04-19 13:58:44,32.0,0.15596875,0.3474,437.75,29.0,2.0,0.0,0.0,3640.0,1.0,0.226,0.226,3547.0
attempt:23:round:7,23,7,2026-04-19 13:59:33,0.883333,0.306897,0.291372,0.300433,0.55966,0.438256,0.8333333134651184,0.381626546382904,30,2026-04-19 13:59:31,33.0,0.13615151515151513,0.29339999999999977,427.5151515151515,30.0,0.9333333373069764,0.2321667373180389,30,2026-04-19 13:59:34,33.0,0.15821212121212122,0.40019999999999994,431.57575757575756,30.0,2.0,0.0,0.0,3641.5,1.0,0.527,0.527,3525.0
attempt:23:round:8,23,8,2026-04-19 14:00:24,0.8,0.375538,0.29064,0.299176,0.558792,0.439888,0.8666666746139526,0.224835067987442,30,2026-04-19 14:00:21,33.0,0.13281818181818184,0.29279999999999984,429.45454545454544,30.0,0.7333333492279053,0.5262418389320374,30,2026-04-19 14:00:24,33.0,0.14084848484848486,0.2935999999999998,427.6060606060606,30.0,2.0,0.0,0.0,3644.0,1.0,0.228,0.228,3536.0
attempt:23:round:9,23,9,2026-04-19 14:01:13,0.866667,0.411124,0.289868,0.299009,0.554937,0.446022,0.8666666746139526,0.3213416337966919,30,2026-04-19 14:01:12,33.0,0.14487878787878788,0.30279999999999974,430.1212121212121,30.0,0.8666666746139526,0.5009065866470337,30,2026-04-19 14:01:14,33.0,0.15996969696969698,0.36839999999999995,429.3636363636364,30.0,2.0,0.0,0.0,3642.0,1.0,0.182,0.182,3541.0
attempt:23:round:10,23,10,2026-04-19 14:02:04,0.933333,0.153819,0.290436,0.297659,0.555783,0.448337,0.8666666746139526,0.2817403972148895,30,2026-04-19 14:02:01,33.0,0.13257575757575757,0.3005999999999998,430.54545454545456,30.0,1.0,0.0258976463228464,30,2026-04-19 14:02:04,33.0,0.1451818181818182,0.3606,430.6969696969697,30.0,2.0,0.0,0.0,3637.5,1.0,0.161,0.161,3532.0
attempt:23:round:11,23,11,2026-04-19 14:02:53,0.883333,0.347834,0.289327,0.294993,0.554355,0.451088,0.800000011920929,0.4518390893936157,30,2026-04-19 14:02:51,33.0,0.1330909090909091,0.2845999999999998,429.09090909090907,30.0,0.9666666388511658,0.2438282668590545,30,2026-04-19 14:02:54,33.0,0.16054545454545455,0.3775999999999998,430.57575757575756,30.0,2.0,0.0,0.0,3645.0,1.0,0.2,0.2,3545.0
attempt:23:round:12,23,12,2026-04-19 14:03:43,0.866667,0.346199,0.28885,0.286754,0.552902,0.453608,0.8333333134651184,0.4077516496181488,30,2026-04-19 14:03:41,33.0,0.1302121212121212,0.4093999999999999,428.4848484848485,30.0,0.8999999761581421,0.2846473157405853,30,2026-04-19 14:03:44,33.0,0.1492121212121212,0.3637999999999996,429.4848484848485,30.0,2.0,0.0,0.0,3655.5,1.0,0.186,0.186,3549.0
attempt:23:round:13,23,13,2026-04-19 14:04:33,0.95,0.13947,0.289555,0.285539,0.552999,0.458964,0.9333333373069764,0.1836867034435272,30,2026-04-19 14:04:31,33.0,0.1610909090909091,0.33779999999999966,429.1515151515151,30.0,0.9666666388511658,0.0952528417110443,30,2026-04-19 14:04:34,33.0,0.14678787878787877,0.28579999999999983,431.06060606060606,30.0,2.0,0.0,0.0,3647.5,1.0,0.206,0.206,3546.0
attempt:23:round:14,23,14,2026-04-19 14:05:24,0.883333,0.253499,0.28863,0.282746,0.546178,0.466244,0.800000011920929,0.325295627117157,30,2026-04-19 14:05:21,33.0,0.13321212121212123,0.2937999999999998,429.6969696969697,30.0,0.9666666388511658,0.1817016899585724,30,2026-04-19 14:05:24,33.0,0.14033333333333334,0.2807999999999998,427.8787878787879,30.0,2.0,0.0,0.0,3638.5,1.0,0.227,0.227,3526.0
attempt:23:round:15,23,15,2026-04-19 14:06:13,0.933333,0.20144,0.288238,0.280998,0.54411,0.468214,0.9333333373069764,0.2246944010257721,30,2026-04-19 14:06:11,33.0,0.14057575757575758,0.2865999999999998,427.6969696969697,30.0,0.9333333373069764,0.1781853139400482,30,2026-04-19 14:06:14,33.0,0.1421818181818182,0.2875999999999998,427.06060606060606,30.0,2.0,0.0,0.0,3644.0,1.0,0.301,0.301,3538.0
attempt:23:round:16,23,16,2026-04-19 14:07:03,0.966667,0.107573,0.289188,0.286861,0.546073,0.468812,1.0,0.0793313682079315,30,2026-04-19 14:07:01,33.0,0.13903030303030303,0.2869999999999998,430.2121212121212,30.0,0.9333333373069764,0.1358145773410797,30,2026-04-19 14:07:04,33.0,0.1529090909090909,0.3397999999999999,430.90909090909093,30.0,2.0,0.0,0.0,3642.5,1.0,0.147,0.147,3538.0
attempt:23:round:17,23,17,2026-04-19 14:07:53,0.933333,0.213996,0.290381,0.291667,0.548828,0.470264,0.9333333373069764,0.2135457694530487,30,2026-04-19 14:07:51,33.0,0.1533636363636364,0.29159999999999986,429.8181818181818,30.0,0.9333333373069764,0.2144467234611511,30,2026-04-19 14:07:54,33.0,0.14848484848484847,0.2793999999999998,427.1515151515151,30.0,2.0,0.0,0.0,3646.0,1.0,0.187,0.187,3529.0
attempt:23:round:18,23,18,2026-04-19 14:08:44,0.95,0.138982,0.289507,0.290047,0.547794,0.47365,0.9333333373069764,0.2137631773948669,30,2026-04-19 14:08:41,33.0,0.15272727272727274,0.2899999999999998,428.6666666666667,30.0,0.9666666388511658,0.0642016306519508,30,2026-04-19 14:08:44,33.0,0.1499090909090909,0.31939999999999985,430.42424242424244,30.0,2.0,0.0,0.0,3645.5,1.0,0.226,0.226,3533.0
attempt:23:round:19,23,19,2026-04-19 14:09:34,0.916667,0.237698,0.289113,0.283615,0.552199,0.476416,0.8999999761581421,0.2557724118232727,30,2026-04-19 14:09:31,33.0,0.14339393939393943,0.30159999999999987,429.3030303030303,30.0,0.9333333373069764,0.2196238338947296,30,2026-04-19 14:09:34,33.0,0.14796969696969697,0.32719999999999977,426.24242424242425,30.0,2.0,0.0,0.0,3649.5,1.0,0.166,0.166,3542.0
attempt:23:round:20,23,20,2026-04-19 14:10:24,0.883333,0.269965,0.289481,0.283069,0.555615,0.478073,0.9333333373069764,0.2577736973762512,30,2026-04-19 14:10:21,33.0,0.13745454545454547,0.3081999999999998,428.5151515151515,30.0,0.8333333134651184,0.2821564972400665,30,2026-04-19 14:10:24,33.0,0.12599999999999997,0.33499999999999963,429.5151515151515,30.0,2.0,0.0,0.0,3640.0,1.0,0.187,0.187,3540.0
attempt:24:round:1,24,1,2026-04-19 14:41:35,0.716667,0.856503,0.287108,0.291615,0.541633,0.412225,0.6333333253860474,1.15012788772583,30,2026-04-19 14:41:34,35.0,0.12657142857142856,0.2176999999999999,314.45714285714286,33.0,0.800000011920929,0.5628789663314819,30,2026-04-19 14:41:35,32.0,0.1508125,0.21504999999999996,333.96875,30.0,2.0,0.0,0.0,3636.5,1.0,0.225,0.225,3534.0
attempt:24:round:2,24,2,2026-04-19 14:42:19,0.966667,0.189836,0.290418,0.299121,0.555959,0.430614,0.9666666388511658,0.1822887063026428,30,2026-04-19 14:42:18,30.0,0.1401,0.3579499999999998,462.93333333333334,27.0,0.9666666388511658,0.1973840594291687,30,2026-04-19 14:42:19,33.0,0.15718181818181817,0.32579999999999976,431.6666666666667,30.0,2.0,0.0,0.0,3642.5,1.0,0.223,0.223,3547.0
attempt:24:round:3,24,3,2026-04-19 14:43:08,1.0,0.02682,0.293482,0.308311,0.563706,0.44085,1.0,0.0223960671573877,30,2026-04-19 14:43:08,33.0,0.13599999999999998,0.32679999999999976,430.1212121212121,30.0,1.0,0.0312442053109407,30,2026-04-19 14:43:08,34.0,0.1443235294117647,0.28329999999999966,422.2647058823529,31.0,2.0,0.0,0.0,3625.0,1.0,0.184,0.184,3531.0
attempt:24:round:4,24,4,2026-04-19 14:43:59,1.0,0.029572,0.296157,0.31272,0.570196,0.448355,1.0,0.0217778924852609,30,2026-04-19 14:43:59,33.0,0.1429090909090909,0.35699999999999993,430.8787878787879,30.0,1.0,0.0373653396964073,30,2026-04-19 14:43:59,33.0,0.16930303030303032,0.2813999999999998,430.8787878787879,30.0,2.0,0.0,0.0,3627.0,1.0,0.221,0.221,3538.0
attempt:24:round:5,24,5,2026-04-19 14:44:56,1.0,0.014622,0.298501,0.317822,0.575321,0.454274,1.0,0.0120640946552157,30,2026-04-19 14:44:56,33.0,0.13221212121212123,0.32459999999999983,429.1212121212121,30.0,1.0,0.0171797163784503,30,2026-04-19 14:44:49,34.0,0.15873529411764706,0.38799999999999985,421.5882352941176,31.0,2.0,0.0,0.0,3629.0,1.0,0.235,0.235,3525.0
attempt:24:round:6,24,6,2026-04-19 14:45:48,0.816667,0.478735,0.292232,0.305383,0.55675,0.450419,0.7666666507720947,0.5098368525505066,30,2026-04-19 14:45:48,34.0,0.1458529411764706,0.30149999999999966,421.97058823529414,31.0,0.8666666746139526,0.4476335346698761,30,2026-04-19 14:45:49,31.0,0.18190322580645163,0.3445,449.19354838709677,28.0,2.0,0.0,0.0,3639.5,1.0,0.229,0.229,3550.0
attempt:24:round:7,24,7,2026-04-19 14:46:38,0.783333,0.589437,0.288534,0.298216,0.547372,0.444281,0.800000011920929,0.5192925333976746,30,2026-04-19 14:46:38,33.0,0.15090909090909088,0.2727999999999998,427.42424242424244,30.0,0.7666666507720947,0.659580647945404,30,2026-04-19 14:46:39,33.0,0.1348787878787879,0.28539999999999976,428.3333333333333,30.0,2.0,0.0,0.0,3644.5,1.0,0.18,0.18,3540.0
attempt:24:round:8,24,8,2026-04-19 14:47:29,0.833333,0.308173,0.287566,0.292691,0.542754,0.448207,0.8666666746139526,0.2914336919784546,30,2026-04-19 14:47:28,33.0,0.14375757575757578,0.28859999999999986,428.0,30.0,0.800000011920929,0.3249115645885467,30,2026-04-19 14:47:29,33.0,0.15027272727272725,0.2995999999999998,429.54545454545456,30.0,2.0,0.0,0.0,3628.5,1.0,0.196,0.196,3534.0
attempt:24:round:9,24,9,2026-04-19 14:48:18,0.783333,0.608375,0.288044,0.286011,0.542389,0.450856,0.8333333134651184,0.5904117822647095,30,2026-04-19 14:48:18,33.0,0.14645454545454545,0.32179999999999986,428.969696969697,30.0,0.7333333492279053,0.6263372302055359,30,2026-04-19 14:48:19,33.0,0.17245454545454544,0.3439999999999999,427.8787878787879,30.0,2.0,0.0,0.0,3642.0,1.0,0.209,0.209,3539.0
attempt:24:round:10,24,10,2026-04-19 14:49:08,0.866667,0.417698,0.287123,0.285487,0.532691,0.447592,0.8333333134651184,0.5953788161277771,30,2026-04-19 14:49:08,33.0,0.1443939393939394,0.2749999999999998,429.42424242424244,30.0,0.8999999761581421,0.2400174587965011,30,2026-04-19 14:49:09,33.0,0.15084848484848487,0.2995999999999997,429.7878787878788,30.0,2.0,0.0,0.0,3646.0,1.0,0.194,0.194,3530.0
attempt:24:round:11,24,11,2026-04-19 14:49:58,0.9,0.334489,0.287732,0.286947,0.52578,0.451695,0.9333333373069764,0.2504157721996307,30,2026-04-19 14:49:58,33.0,0.14933333333333335,0.2945999999999998,430.3030303030303,30.0,0.8666666746139526,0.4185631573200226,30,2026-04-19 14:49:59,33.0,0.1559090909090909,0.32139999999999985,428.3030303030303,30.0,2.0,0.0,0.0,3653.5,1.0,0.183,0.183,3525.0
attempt:24:round:12,24,12,2026-04-19 14:50:48,0.9,0.314113,0.289297,0.289874,0.527764,0.454847,0.8333333134651184,0.3711792230606079,30,2026-04-19 14:50:48,33.0,0.14836363636363636,0.33759999999999996,429.54545454545456,30.0,0.9666666388511658,0.2570469081401825,30,2026-04-19 14:50:49,33.0,0.15272727272727274,0.3241999999999998,429.57575757575756,30.0,2.0,0.0,0.0,3645.5,1.0,0.249,0.249,3544.0
attempt:24:round:13,24,13,2026-04-19 14:51:38,0.916667,0.194686,0.290465,0.290374,0.530524,0.458524,0.8666666746139526,0.2221872508525848,30,2026-04-19 14:51:38,33.0,0.1464848484848485,0.2747999999999998,429.42424242424244,30.0,0.9666666388511658,0.1671838164329528,30,2026-04-19 14:51:39,33.0,0.15254545454545457,0.29179999999999984,430.27272727272725,30.0,2.0,0.0,0.0,3643.5,1.0,0.231,0.231,3533.0
attempt:24:round:14,24,14,2026-04-19 14:52:28,0.916667,0.192636,0.29054,0.292615,0.532693,0.460128,0.9333333373069764,0.1781502813100814,30,2026-04-19 14:52:28,33.0,0.1467272727272727,0.2801999999999998,430.93939393939394,30.0,0.8999999761581421,0.2071214318275451,30,2026-04-19 14:52:29,33.0,0.15233333333333338,0.2929999999999998,431.030303030303,30.0,2.0,0.0,0.0,3645.0,1.0,0.217,0.217,3542.0
