attempt_id,global_round,accuracy_gateway_A,accuracy_gateway_B,loss_gateway_A,loss_gateway_B,timestamp_dt_gateway_A,timestamp_dt_gateway_B,accuracy_skew_abs,loss_skew_abs,gateway_train_skew_sec,global_accuracy,global_loss
4,8,0.8333333134651184,1.0,0.3263859152793884,0.0035981684923171,2026-04-22 16:56:04,2026-04-22 16:56:00,0.1666666865348816,0.32278774678707134,4.0,0.916667,0.164992
4,9,0.800000011920929,1.0,0.3321747481822967,0.0019839985761791,2026-04-22 16:57:03,2026-04-22 16:56:58,0.19999998807907104,0.3301907496061176,5.0,0.9,0.167079
4,10,0.7666666507720947,1.0,0.3481329977512359,0.0016067158430814,2026-04-22 16:58:01,2026-04-22 16:57:57,0.23333334922790527,0.3465262819081545,4.0,0.883333,0.17487
4,11,0.7333333492279053,1.0,0.3684224188327789,0.0013755521504208,2026-04-22 16:58:59,2026-04-22 16:58:55,0.2666666507720947,0.3670468666823581,4.0,0.866667,0.184899
4,12,0.699999988079071,1.0,0.4802329242229461,0.0011514939833432,2026-04-22 16:59:58,2026-04-22 16:59:53,0.30000001192092896,0.4790814302396029,5.0,0.85,0.240692
4,13,0.7666666507720947,1.0,0.3631333112716675,0.0011236671125516,2026-04-22 17:00:56,2026-04-22 17:00:52,0.23333334922790527,0.3620096441591159,4.0,0.883333,0.182128
4,14,0.8333333134651184,1.0,0.2740586698055267,0.0009271802264265,2026-04-22 17:01:55,2026-04-22 17:01:50,0.1666666865348816,0.27313148957910016,5.0,0.916667,0.137493
4,15,0.9666666388511658,1.0,0.0976251065731048,0.000739662325941,2026-04-22 17:02:53,2026-04-22 17:02:49,0.03333336114883423,0.0968854442471638,4.0,0.983333,0.049182
4,16,0.9333333373069764,1.0,0.1169954538345336,0.000656347896438,2026-04-22 17:03:52,2026-04-22 17:03:47,0.06666666269302357,0.1163391059380956,5.0,0.966667,0.058826
4,17,0.8999999761581421,1.0,0.1849162727594375,0.0004943270469084,2026-04-22 17:04:51,2026-04-22 17:04:46,0.10000002384185791,0.1844219457125291,5.0,0.95,0.092705
4,18,0.9333333373069764,1.0,0.1194263994693756,0.0004836879670619,2026-04-22 17:05:49,2026-04-22 17:05:44,0.06666666269302357,0.1189427115023137,5.0,0.966667,0.059955
4,19,1.0,1.0,0.1425040513277053,0.0004867479729,2026-04-22 17:06:48,2026-04-22 17:06:43,0.0,0.1420173033548053,5.0,1.0,0.071495
4,20,1.0,1.0,0.1416170448064804,0.0005586215411312,2026-04-22 17:07:46,2026-04-22 17:07:41,0.0,0.1410584232653492,5.0,1.0,0.071088
5,1,1.0,1.0,0.2150257676839828,0.8445013761520386,2026-04-22 17:21:23,2026-04-22 17:21:18,0.0,0.6294756084680557,5.0,1.0,0.529764
5,2,1.0,1.0,0.1903126090764999,0.3536905944347381,2026-04-22 17:22:16,2026-04-22 17:22:11,0.0,0.1633779853582382,5.0,1.0,0.272002
5,3,1.0,1.0,0.0349318347871303,0.0412004925310611,2026-04-22 17:23:19,2026-04-22 17:23:10,0.0,0.006268657743930803,9.0,1.0,0.038066
5,4,0.800000011920929,1.0,0.5080711245536804,0.0093613695353269,2026-04-22 17:24:17,2026-04-22 17:24:08,0.19999998807907104,0.4987097550183535,9.0,0.9,0.258716
5,5,0.8333333134651184,1.0,0.4970498979091644,0.0078900586813688,2026-04-22 17:25:16,2026-04-22 17:25:06,0.1666666865348816,0.4891598392277956,10.0,0.916667,0.25247
5,6,0.9666666388511658,1.0,0.1952326595783233,0.0065317582339048,2026-04-22 17:26:14,2026-04-22 17:26:04,0.03333336114883423,0.1887009013444185,10.0,0.983333,0.100882
5,7,0.8333333134651184,1.0,0.423318862915039,0.0042335581965744,2026-04-22 17:27:13,2026-04-22 17:27:03,0.1666666865348816,0.4190853047184646,10.0,0.916667,0.213776
5,8,0.9666666388511658,1.0,0.1086689755320549,0.002899597864598,2026-04-22 17:28:13,2026-04-22 17:28:03,0.03333336114883423,0.10576937766745691,10.0,0.983333,0.055784
5,9,0.8999999761581421,1.0,0.2783598005771637,0.0017602110747247,2026-04-22 17:29:12,2026-04-22 17:29:02,0.10000002384185791,0.276599589502439,10.0,0.95,0.14006
