timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,event_name,status,trace_id,stage,num_samples,accuracy,loss,fog_role,buffer_target,peer_count,round,time,w3_mag,w4_normal,w4_brute,w4_scan,fog_samples
17:44:17.252,22.0,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,3.918,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:17.252,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:17.626,21.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,118.0,237.0,119.0,3.907,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:17.626,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:21.713,26.4,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,116.0,233.0,117.0,4.258,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:21.713,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:21.748,25.7,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,117.0,233.0,116.0,3.952,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:21.748,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:21.764,26.5,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,3.239,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:21.764,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:22.174,26.1,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,120.0,237.0,117.0,4.032,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:22.174,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:22.325,27.0,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,118.0,237.0,119.0,4.337,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:22.325,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:22.625,26.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,113.0,229.0,116.0,3.941,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:22.625,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:26.675,30.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,116.0,233.0,117.0,3.97,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:26.675,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:26.712,31.4,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,4.251,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:26.712,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:26.750,31.5,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,114.0,229.0,115.0,4.068,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:26.750,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:27.175,31.1,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,2.968,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:27.175,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:27.246,32.0,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,108.0,221.0,113.0,3.733,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:27.246,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:27.622,31.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,118.0,237.0,119.0,3.909,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:27.622,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:31.669,35.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.035,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:31.669,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:31.710,36.4,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,117.0,233.0,116.0,1.396,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:31.710,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:31.749,36.5,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,1.368,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:31.749,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:32.175,36.1,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,115.0,233.0,118.0,3.949,0.0,esp32_edge_normal_2,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:32.175,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:32.246,37.0,CNN_FOG,gateway_B,gatewayB,5.0,ESP32->RPi,decrypt,120.0,237.0,117.0,1.39,0.0,esp32_edge_normal_3,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_B_5.csv,gateway_transport,2026-04-22 17:44:32.246,transport.crypto.fog,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
17:44:32.627,36.6,CNN_FOG,gateway_A,raspberrypi,5.0,ESP32->RPi,decrypt,116.0,233.0,117.0,4.273,0.0,esp32_edge_normal_1,0.0,normal,2,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-CNN\Results_FOG\#2,ascon_metrics_CNN_FOG_gateway_A_5.csv,gateway_transport,2026-04-22 17:44:32.627,transport.crypto.fog,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:2:round:1,,,,,,,,,,,,,,
