timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-23 14:25:49,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,12,30,0.800000011920929,0.5475398898124695,leader,30,
2026-04-23 14:25:49,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,12,60,0.9000000059604645,0.28104574140161276,leader,,2
2026-04-23 14:26:49,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,13,30,0.8999999761581421,0.30455678701400757,leader,30,
2026-04-23 14:26:49,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,13,60,0.949999988079071,0.15831992076709867,leader,,2
2026-04-23 14:27:48,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,14,30,0.8999999761581421,0.1930546909570694,leader,30,
2026-04-23 14:27:48,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,14,60,0.949999988079071,0.11015940457582474,leader,,2
2026-04-23 14:28:46,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,15,30,0.9666666388511658,0.10443206131458282,leader,30,
2026-04-23 14:28:47,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,15,60,0.9833333194255829,0.05577118438668549,leader,,2
2026-04-23 14:29:47,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,16,30,0.8999999761581421,0.27390778064727783,leader,30,
2026-04-23 14:29:47,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,16,60,0.949999988079071,0.13849870720878243,leader,,2
2026-04-23 14:30:48,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,17,30,0.8333333134651184,0.35511288046836853,leader,30,
2026-04-23 14:30:48,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,17,60,0.9166666567325592,0.1803970301989466,leader,,2
2026-04-23 14:31:46,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,18,30,0.8666666746139526,0.6594200134277344,leader,30,
2026-04-23 14:31:47,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,18,60,0.9333333373069763,0.33283226657658815,leader,,2
2026-04-23 14:32:47,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,19,30,0.8333333134651184,0.26942217350006104,leader,30,
2026-04-23 14:32:47,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,19,60,0.9166666567325592,0.13787255669012666,leader,,2
