experiment,architecture,security,topology,mode,attempt_id,attempt_key,round_ref,global_accuracy,global_loss,round_duration_sec,local_gateway_count,local_train_events,local_accuracy_avg,local_loss_avg,local_samples_total,fog_fedavg_events,fog_accuracy_avg,fog_loss_avg,edge_rpi_events,edge_rpi_p95_ms,edge_rpi_avg_wire_bytes,rpi_pc_events,rpi_pc_p95_ms,rpi_pc_avg_wire_bytes,pc_rpi_events,pc_rpi_p95_ms,pc_rpi_avg_wire_bytes,total_transport_events,total_transport_p95_ms
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,8,0.9,0.254117,59.0,2.0,2.0,0.9000000059604645,0.2541168369352817,60.0,,,,60.0,4.5628,231.93333333333334,2,17.3537,4942.0,1,11.014,4798.0,69,34.322199999999995
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,9,0.966667,0.118733,59.0,2.0,2.0,0.9666666686534882,0.118733225390315,60.0,,,,60.0,4.299,232.53333333333333,2,10.8003,4958.0,1,11.852,4786.0,69,35.075799999999994
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,10,0.966667,0.122137,59.0,2.0,2.0,0.9666666686534882,0.1221369616687297,60.0,,,,60.0,4.644249999999999,233.46666666666667,2,14.754199999999999,4932.0,1,14.281,4786.0,69,34.03879999999999
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,11,0.9,0.238231,58.0,2.0,2.0,0.8999999761581421,0.23823053576052186,60.0,,,,60.0,4.786099999999999,233.93333333333334,2,11.69115,4956.0,1,11.253,4798.0,69,34.939599999999984
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,12,0.933333,0.184959,59.0,2.0,2.0,0.9333333373069763,0.18495853245258326,60.0,,,,60.0,4.816,230.86666666666667,2,22.0339,4946.0,1,10.246,4778.0,69,33.65519999999999
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,13,0.883333,0.174798,60.0,2.0,2.0,0.8833333253860474,0.17479823715984819,60.0,,,,60.0,4.45495,230.46666666666667,2,13.524349999999998,4930.0,1,12.344,4810.0,69,34.9996
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,14,0.95,0.115257,59.0,2.0,2.0,0.949999988079071,0.11525708250701425,60.0,,,,60.0,4.433000000000001,231.86666666666667,2,22.219,4940.0,1,11.476,4790.0,69,34.5892
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,15,0.916667,0.150432,59.0,2.0,2.0,0.9166666567325592,0.15043236641213295,60.0,,,,60.0,4.64635,232.73333333333332,2,11.4635,4940.0,1,11.309,4798.0,69,35.60679999999999
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,16,0.916667,0.15957,58.0,2.0,2.0,0.9166666567325592,0.1595698436722159,60.0,,,,60.0,4.620849999999999,231.13333333333333,2,14.7981,4948.0,1,11.646,4790.0,69,34.85119999999999
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,17,0.916667,0.141149,59.0,2.0,2.0,0.9166666567325592,0.14114868640899655,60.0,,,,60.0,4.750249999999999,233.86666666666667,2,10.62545,4946.0,1,10.92,4782.0,69,33.679599999999986
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,18,0.933333,0.14123,58.0,2.0,2.0,0.9333333373069763,0.1412302833050489,60.0,,,,60.0,4.3209,232.26666666666668,2,11.52985,4944.0,1,13.817,4786.0,69,33.3548
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,19,0.866667,0.231651,61.0,2.0,2.0,0.8666666746139526,0.2316514512058347,60.0,,,,60.0,4.646099999999998,232.8,2,21.7283,4944.0,1,18.106,4782.0,69,33.3576
RN_ASCON,RN,ASCON,standard,ascon,11,RN_ASCON#11,20,0.933333,0.123043,59.0,2.0,2.0,0.9333333373069763,0.12304329150356344,60.0,,,,60.0,4.5920000000000005,232.8,2,11.23365,4946.0,1,10.999,4806.0,69,33.34419999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,1,0.683333,0.837695,,2.0,2.0,0.6833333373069763,0.8376945257186891,60.0,,,,67.0,4.3675,234.01492537313433,2,29.37615,4956.0,1,25.19,4798.0,74,30.27059999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,2,0.933333,0.210773,53.0,2.0,2.0,0.9333333373069764,0.21077299863100052,60.0,,,,57.0,4.490199999999999,233.7719298245614,2,24.7698,4950.0,1,35.847,4806.0,66,35.1005
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,3,1.0,0.050908,58.0,2.0,2.0,1.0,0.0509079080075025,60.0,,,,60.0,4.6721,233.66666666666666,2,23.92595,4930.0,1,32.837,4806.0,69,33.259
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,4,1.0,0.01315,59.0,2.0,2.0,1.0,0.01314972294494505,60.0,,,,60.0,4.50395,233.93333333333334,2,33.142900000000004,4930.0,1,29.055,4798.0,69,34.059599999999996
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,5,1.0,0.014095,58.0,2.0,2.0,1.0,0.0140954656526446,60.0,,,,60.0,4.394699999999999,233.8,2,34.40725,4924.0,1,25.368,4798.0,69,34.3136
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,6,0.85,0.462281,265.0,2.0,2.0,0.8499999940395355,0.4622810035943985,60.0,,,,58.0,4.49145,232.31034482758622,2,24.214699999999997,4962.0,1,25.622,4778.0,67,33.449999999999996
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,7,0.816667,0.447032,58.0,2.0,2.0,0.8166666626930237,0.44703173637390137,60.0,,,,60.0,4.364599999999999,233.6,2,39.7098,4954.0,1,40.68,4802.0,69,35.15899999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,8,0.816667,0.566732,59.0,2.0,2.0,0.8166666626930237,0.5667321085929871,60.0,,,,59.0,4.440799999999999,231.23728813559322,2,35.45985,4950.0,1,21.447,4806.0,68,33.3889
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,9,0.933333,0.232826,59.0,2.0,2.0,0.9333333373069764,0.23282565176486963,60.0,,,,60.0,4.4327000000000005,234.26666666666668,2,25.1874,4964.0,1,27.276,4810.0,69,31.884
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,10,0.85,0.402367,58.0,2.0,2.0,0.8499999940395355,0.4023668169975281,60.0,,,,60.0,4.508249999999999,232.0,2,35.770799999999994,4962.0,1,30.696,4802.0,69,33.23399999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,11,0.933333,0.166896,59.0,2.0,2.0,0.9333333075046539,0.16689613088965416,60.0,,,,60.0,4.3344,230.8,2,44.4658,4946.0,1,22.451,4822.0,69,34.532199999999996
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,12,0.95,0.176159,58.0,2.0,2.0,0.949999988079071,0.176159493625164,60.0,,,,60.0,4.42675,232.8,2,24.976950000000002,4946.0,1,22.527,4814.0,69,32.349399999999996
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,13,0.95,0.133977,59.0,2.0,2.0,0.949999988079071,0.1339766606688499,60.0,,,,60.0,4.47035,233.26666666666668,2,24.7224,4960.0,1,29.407,4798.0,69,34.1532
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,14,0.866667,0.287945,59.0,2.0,2.0,0.8666666448116302,0.2879448533058166,60.0,,,,60.0,4.55625,231.46666666666667,2,33.87815,4952.0,1,26.072,4794.0,69,33.49179999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,15,0.9,0.21656,58.0,2.0,2.0,0.9000000059604645,0.2165596559643745,60.0,,,,60.0,4.45515,230.13333333333333,2,25.409499999999998,4964.0,1,23.669,4786.0,69,32.93439999999998
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,16,0.85,0.325548,59.0,2.0,2.0,0.8499999940395355,0.3255480527877807,60.0,,,,60.0,4.5755,231.06666666666666,2,26.3466,4954.0,1,25.225,4810.0,69,33.0564
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,17,0.866667,0.226435,109.0,2.0,4.0,0.8916666507720947,0.21167343109846112,120.0,,,,120.0,4.47735,231.2,2,39.19155,4960.0,1,54.279,4806.0,131,32.120000000000005
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,18,0.85,0.302748,60.0,2.0,2.0,0.8499999940395355,0.3027481660246849,60.0,,,,60.0,4.511049999999999,229.8,2,27.9462,4960.0,1,42.026,4794.0,69,34.15699999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,19,0.85,0.242026,59.0,2.0,2.0,0.8499999940395355,0.24202601611614227,60.0,,,,60.0,4.4519,231.06666666666666,2,35.81765,4958.0,1,51.597,4794.0,69,34.28359999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,20,0.866667,0.259398,58.0,2.0,2.0,0.8666666746139526,0.25939764827489853,60.0,,,,60.0,4.530349999999999,231.66666666666666,2,34.9146,4962.0,1,29.938,4790.0,69,31.2358
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,21,0.916667,0.208888,59.0,2.0,2.0,0.9166666567325592,0.20888768881559372,60.0,,,,60.0,4.53845,230.2,2,36.10595,4964.0,1,24.18,4802.0,69,33.52059999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,22,0.9,0.157909,58.0,2.0,2.0,0.8999999761581421,0.15790876746177668,60.0,,,,60.0,4.61055,230.13333333333333,2,37.67965,4954.0,1,24.046,4810.0,69,34.10119999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,23,0.9,0.21174,58.0,2.0,2.0,0.9000000059604645,0.2117396295070648,60.0,,,,60.0,4.42935,230.33333333333334,2,26.14365,4944.0,1,34.997,4790.0,69,34.1682
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,24,0.933333,0.156201,61.0,2.0,2.0,0.9333333373069764,0.15620062500238416,60.0,,,,60.0,4.81315,231.66666666666666,2,24.26485,4958.0,1,22.877,4790.0,69,32.68599999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,25,1.0,0.07467,59.0,2.0,2.0,1.0,0.07466981373727315,60.0,,,,60.0,4.6615,231.8,2,32.293150000000004,4940.0,1,25.068,4794.0,69,34.529
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,26,0.933333,0.150842,60.0,2.0,2.0,0.9333333373069764,0.15084166079759595,60.0,,,,60.0,4.7416,230.2,2,39.93655,4956.0,1,36.858,4782.0,69,36.24759999999999
RN_ASCON,RN,ASCON,standard,ascon,12,RN_ASCON#12,27,0.9,0.182633,59.0,2.0,2.0,0.9000000059604645,0.1826325729489326,60.0,,,,60.0,4.71775,233.0,2,38.74485,4956.0,1,25.881,4798.0,69,35.2748
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,1,0.816667,0.749245,,2.0,2.0,0.8166666626930237,0.7492446005344391,60.0,,,,64.0,4.5363500000000005,234.6875,2,24.83695,4950.0,1,41.268,4802.0,71,32.304500000000004
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,2,0.95,0.196683,53.0,2.0,2.0,0.949999988079071,0.19668269157409665,60.0,,,,57.0,4.7256,234.82456140350877,2,33.663450000000005,4956.0,1,31.588,4798.0,66,34.332
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,3,1.0,0.03935,59.0,2.0,2.0,1.0,0.039350243285298306,60.0,,,,60.0,4.5012,233.86666666666667,2,39.656,4936.0,1,32.841,4806.0,69,34.823
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,4,1.0,0.026397,59.0,2.0,2.0,1.0,0.026397282257676097,60.0,,,,60.0,4.5205,233.8,2,50.22525,4938.0,1,25.238,4790.0,69,34.06999999999999
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,5,1.0,0.007863,59.0,2.0,2.0,1.0,0.00786258955486115,60.0,,,,60.0,4.4917,234.2,2,44.7021,4930.0,1,28.144,4786.0,69,33.1958
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,6,0.9,0.298229,320.0,2.0,2.0,0.9000000059604645,0.29822874069213867,60.0,,,,62.0,4.575749999999999,232.93548387096774,2,25.298000000000002,4952.0,1,25.514,4778.0,71,32.727999999999994
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,7,0.933333,0.188335,58.0,2.0,2.0,0.9333333075046539,0.18833532184362411,60.0,,,,60.0,4.704549999999999,233.6,2,32.6392,4966.0,1,23.439,4794.0,69,32.65559999999999
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,8,0.883333,0.317702,59.0,2.0,2.0,0.8833333253860474,0.3177020698785782,60.0,,,,60.0,4.63395,232.86666666666667,2,33.4172,4958.0,1,25.534,4814.0,69,34.2388
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,9,0.883333,0.321683,59.0,2.0,2.0,0.8833333253860474,0.3216831907629967,60.0,,,,60.0,4.3214999999999995,232.13333333333333,2,35.4118,4958.0,1,25.043,4810.0,69,35.9176
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,10,0.85,0.302328,59.0,2.0,2.0,0.8499999940395355,0.3023277074098587,60.0,,,,60.0,4.576099999999999,229.26666666666668,2,31.257550000000002,4970.0,1,25.852,4810.0,69,34.5608
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,11,0.85,0.286658,59.0,2.0,2.0,0.8499999940395355,0.2866581529378891,60.0,,,,60.0,4.6537999999999995,232.6,2,43.886649999999996,4964.0,1,25.117,4818.0,69,37.06279999999998
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,12,0.9,0.247578,58.0,2.0,2.0,0.8999999761581421,0.24757793545722961,60.0,,,,60.0,4.3671999999999995,231.46666666666667,2,27.50675,4956.0,1,25.689,4806.0,69,33.998999999999995
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,13,0.816667,0.341611,59.0,2.0,2.0,0.8166666626930237,0.34161109477281565,60.0,,,,60.0,4.539899999999999,229.66666666666666,2,53.039249999999996,4966.0,1,29.128,4810.0,69,35.453599999999994
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,14,0.983333,0.138784,60.0,2.0,2.0,0.9833333194255829,0.13878427818417544,60.0,,,,60.0,4.465899999999999,233.26666666666668,2,25.81955,4956.0,1,24.302,4794.0,69,34.754599999999996
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,15,0.933333,0.226526,58.0,2.0,2.0,0.9333333075046539,0.22652636468410486,60.0,,,,60.0,4.4229,231.4,2,36.26295,4972.0,1,24.59,4822.0,69,36.18219999999999
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,16,0.883333,0.255982,59.0,2.0,2.0,0.8833333253860474,0.25598248839378357,60.0,,,,60.0,4.583349999999999,231.66666666666666,2,24.93195,4960.0,1,31.262,4798.0,69,34.944999999999986
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,17,0.85,0.419078,59.0,2.0,2.0,0.8499999940395355,0.4190782904624939,60.0,,,,60.0,4.4948999999999995,230.13333333333333,2,25.529799999999998,4942.0,1,23.348,4798.0,69,36.3002
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,18,0.85,0.29296,59.0,2.0,2.0,0.8499999940395355,0.2929604724049568,60.0,,,,60.0,4.57685,231.0,2,36.123650000000005,4952.0,1,29.65,4814.0,69,34.7604
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,19,0.9,0.190018,61.0,2.0,2.0,0.9000000059604645,0.19001765549182892,60.0,,,,60.0,4.5422,231.33333333333334,2,39.082100000000004,4964.0,1,26.855,4810.0,69,35.91139999999999
RN_ASCON,RN,ASCON,standard,ascon,13,RN_ASCON#13,20,0.933333,0.149011,208.0,2.0,8.0,0.9124999791383743,0.1808190406300127,240.0,,,,240.0,4.597999999999999,230.8,2,26.46815,4964.0,1,28.426,4790.0,255,27.20449999999997
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,1,0.766667,0.8835,,2.0,2.0,0.7666666507720947,0.8835000693798065,60.0,,,,64.0,4.439049999999999,234.1875,2,23.8057,4956.0,1,28.054,4798.0,71,29.36
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,2,0.966667,0.09832,54.0,2.0,2.0,0.9666666388511658,0.09832022339105605,60.0,,,,57.0,4.4802,233.6315789473684,2,88.825,4960.0,1,40.976,4786.0,66,36.616
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,3,1.0,0.024906,58.0,2.0,2.0,1.0,0.02490649651736015,60.0,,,,60.0,4.83805,234.46666666666667,2,50.3077,4938.0,1,36.266,4794.0,69,36.2652
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,4,1.0,0.016364,59.0,2.0,2.0,1.0,0.01636416604742405,60.0,,,,60.0,4.6631,234.2,2,32.29075,4932.0,1,33.625,4774.0,69,34.3926
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,5,1.0,0.013924,59.0,2.0,2.0,1.0,0.01392382755875585,60.0,,,,60.0,4.7631,233.93333333333334,2,40.3495,4928.0,1,26.74,4782.0,69,35.32419999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,6,0.866667,0.343487,240.0,2.0,2.0,0.8666666746139526,0.34348660707473755,60.0,,,,59.0,4.6423,232.52542372881356,2,36.33285,4952.0,1,26.875,4822.0,68,35.672599999999996
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,7,0.733333,0.533753,58.0,2.0,2.0,0.7333333492279053,0.5337534695863724,60.0,,,,61.0,4.434,229.85245901639345,2,30.0911,4962.0,1,24.683,4814.0,70,33.690149999999996
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,8,0.9,0.346192,59.0,2.0,2.0,0.9000000059604645,0.3461923748254776,60.0,,,,60.0,4.3496,231.46666666666667,2,31.775449999999996,4964.0,1,28.097,4818.0,69,33.54259999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,9,0.916667,0.317337,60.0,2.0,2.0,0.9166666567325592,0.3173367008566856,60.0,,,,60.0,4.695099999999999,231.73333333333332,2,24.8036,4968.0,1,26.585,4806.0,69,33.82419999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,10,0.85,0.356728,59.0,2.0,2.0,0.8499999940395355,0.3567279130220413,60.0,,,,60.0,4.488899999999999,231.0,2,33.05655,4976.0,1,24.826,4814.0,69,33.338
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,11,0.933333,0.222868,59.0,2.0,2.0,0.9333333075046539,0.2228678464889526,60.0,,,,60.0,4.4609499999999995,231.33333333333334,2,32.27925,4976.0,1,24.315,4790.0,69,34.06879999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,12,0.95,0.187052,59.0,2.0,2.0,0.949999988079071,0.18705202639102936,60.0,,,,60.0,4.4862,231.26666666666668,2,47.96485,4964.0,1,23.929,4802.0,69,32.02979999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,13,0.9,0.249922,58.0,2.0,2.0,0.8999999761581421,0.24992230162024495,60.0,,,,60.0,4.5549,229.93333333333334,2,30.13435,4970.0,1,31.449,4814.0,69,33.038999999999994
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,14,0.933333,0.149882,59.0,2.0,2.0,0.9333333373069763,0.149881724268198,60.0,,,,60.0,4.4819,231.53333333333333,2,33.4524,4958.0,1,22.551,4798.0,69,33.34479999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,15,0.966667,0.21286,59.0,2.0,2.0,0.9666666388511658,0.21285978704690928,60.0,,,,60.0,4.624499999999999,231.86666666666667,2,24.70505,4956.0,1,24.695,4814.0,69,32.9016
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,16,0.866667,0.255017,59.0,2.0,2.0,0.8666666746139526,0.25501693040132517,60.0,,,,60.0,4.55805,229.26666666666668,2,27.672349999999998,4964.0,1,25.429,4802.0,69,33.98219999999999
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,17,0.883333,0.264651,59.0,2.0,2.0,0.8833333253860474,0.26465134322643274,60.0,,,,60.0,4.641699999999999,231.26666666666668,2,26.254250000000003,4968.0,1,27.8,4814.0,69,32.8226
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,18,0.833333,0.394302,108.0,2.0,4.0,0.8916666507720947,0.254507103934884,120.0,,,,120.0,4.655,230.13333333333333,2,27.6495,4974.0,1,49.186,4818.0,131,32.7755
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,19,0.966667,0.117956,59.0,2.0,2.0,0.9666666388511658,0.11795559898018834,60.0,,,,60.0,4.55765,232.66666666666666,2,29.3871,4960.0,1,24.637,4810.0,69,33.983399999999996
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,20,0.95,0.158243,59.0,2.0,2.0,0.949999988079071,0.15824338048696515,60.0,,,,60.0,5.036849999999999,231.2,2,37.43875,4954.0,1,43.059,4798.0,69,35.032
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,21,0.933333,0.145752,58.0,2.0,2.0,0.9333333075046539,0.14575222879648206,60.0,,,,60.0,4.8298,232.93333333333334,2,36.53315,4960.0,1,30.751,4778.0,69,33.377999999999986
RN_ASCON,RN,ASCON,standard,ascon,14,RN_ASCON#14,22,0.966667,0.132259,59.0,2.0,2.0,0.9666666686534882,0.13225933164358133,60.0,,,,60.0,4.505749999999999,230.6,2,32.80755,4956.0,1,22.729,4802.0,69,34.19959999999999
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,1,0.683333,0.66342,,2.0,4.0,0.6500000059604645,0.8473925739526749,120.0,,,,124.0,4.3384,231.48387096774192,2,23.50375,4950.0,1,24.2,4810.0,135,30.992699999999992
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,2,0.966667,0.169984,53.0,2.0,2.0,0.9666666388511658,0.16998429968953124,60.0,,,,57.0,4.419,234.75438596491227,2,34.491749999999996,4964.0,1,25.687,4802.0,66,34.6075
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,3,1.0,0.020821,58.0,2.0,2.0,1.0,0.0208208495751023,60.0,,,,60.0,4.839099999999999,233.73333333333332,2,32.307449999999996,4944.0,1,24.968,4798.0,69,34.351800000000004
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,4,1.0,0.023227,59.0,2.0,2.0,1.0,0.0232270108535885,60.0,,,,60.0,4.660299999999999,233.73333333333332,2,25.24825,4922.0,1,30.029,4782.0,69,34.812
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,5,1.0,0.017947,59.0,2.0,2.0,1.0,0.0179473492316901,60.0,,,,60.0,4.5840000000000005,233.4,2,26.21295,4924.0,1,25.215,4802.0,69,33.24479999999999
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,6,0.866667,0.487446,229.0,2.0,2.0,0.8666666746139526,0.48744581639766693,60.0,,,,61.0,4.335,231.0983606557377,2,23.636699999999998,4958.0,1,29.313,4810.0,70,33.0355
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,7,0.766667,0.693779,58.0,2.0,2.0,0.7666666805744171,0.6937791705131531,60.0,,,,60.0,4.61025,229.8,2,42.29015,4956.0,1,25.848,4790.0,69,36.687799999999974
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,8,0.816667,0.523881,59.0,2.0,2.0,0.8166666626930237,0.5238806456327438,60.0,,,,60.0,4.72105,231.46666666666667,2,31.2773,4954.0,1,24.297,4814.0,69,33.37759999999999
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,9,0.883333,0.186438,58.0,2.0,2.0,0.8833333253860474,0.18643776327371592,60.0,,,,60.0,4.38755,230.0,2,57.648799999999994,4962.0,1,24.022,4778.0,69,35.2562
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,10,0.816667,0.398581,59.0,2.0,2.0,0.8166666626930237,0.39858122169971466,60.0,,,,60.0,4.4033,231.2,2,24.6284,4966.0,1,29.096,4814.0,69,32.685999999999986
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,11,0.883333,0.243561,58.0,2.0,2.0,0.8833333253860474,0.2435612045228481,60.0,,,,60.0,4.6575999999999995,232.46666666666667,2,34.7664,4956.0,1,22.424,4814.0,69,34.80219999999999
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,12,0.816667,0.381494,59.0,2.0,2.0,0.8166666626930237,0.38149411231279373,60.0,,,,60.0,4.8123,233.0,2,33.291399999999996,4964.0,1,23.466,4782.0,69,33.404399999999995
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,13,0.9,0.363848,59.0,2.0,2.0,0.8999999761581421,0.3638479858636856,60.0,,,,60.0,4.6205,231.53333333333333,2,28.87855,4956.0,1,26.514,4786.0,69,32.6966
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,14,0.9,0.231235,58.0,2.0,2.0,0.9000000059604645,0.23123540729284286,60.0,,,,60.0,4.6922999999999995,231.4,2,25.26705,4970.0,1,26.211,4810.0,69,35.011199999999995
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,15,0.783333,0.548629,2874.0,2.0,22.0,0.9166666594418612,0.23142708939584813,660.0,,,,658.0,4.7353000000000005,231.0547112462006,2,217.66005,4950.0,1,39.797,4810.0,685,5.100999999999999
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,16,0.666667,0.82709,54.0,2.0,2.0,0.7166666686534882,0.576263815164566,60.0,,,,60.0,4.32845,230.2,2,43.992399999999996,4958.0,1,33.117,4802.0,69,35.3854
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,17,0.716667,0.53876,58.0,1.0,1.0,0.6666666865348816,0.5422354340553284,30.0,,,,60.0,4.7336,231.2,2,36.221149999999994,4938.0,1,24.835,4794.0,68,33.655049999999996
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,18,0.833333,0.329863,58.0,2.0,3.0,0.8444444338480631,0.33645778894424433,90.0,,,,60.0,4.5495,230.26666666666668,2,23.8291,4966.0,1,24.206,4806.0,70,34.218199999999996
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,19,0.866667,0.341574,59.0,2.0,2.0,0.8499999940395355,0.3392161428928375,60.0,,,,60.0,4.51755,230.8,2,34.29555,4962.0,1,27.847,4806.0,69,32.4668
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,20,0.9,0.255696,60.0,2.0,2.0,0.8999999761581421,0.28573422133922577,60.0,,,,60.0,4.83535,231.46666666666667,2,36.494299999999996,4956.0,1,22.4,4802.0,69,33.523599999999995
RN_ASCON,RN,ASCON,standard,ascon,15,RN_ASCON#15,21,0.816667,0.413811,58.0,1.0,1.0,0.800000011920929,0.4226137995719909,30.0,,,,60.0,4.6743999999999994,231.46666666666667,2,26.0092,4964.0,1,26.484,4802.0,68,31.070149999999998
