timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,buffer_target,experiment,architecture,mode,attempt_id,source_file,fog_role,peer_count
2026-04-15 18:46:36,gateway,gateway_B,gatewayB,10,local_train,6,30,0.9333333373069764,0.2842716872692108,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:47:35,gateway,gateway_B,gatewayB,10,local_train,7,30,0.800000011920929,0.4861887693405151,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:48:35,gateway,gateway_B,gatewayB,10,local_train,8,30,0.9333333373069764,0.2136812806129455,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:49:33,gateway,gateway_B,gatewayB,10,local_train,9,30,0.9333333373069764,0.2274262756109237,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:50:32,gateway,gateway_B,gatewayB,10,local_train,10,30,0.8333333134651184,0.4157622754573822,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:51:30,gateway,gateway_B,gatewayB,10,local_train,11,30,0.8666666746139526,0.3630345165729522,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:52:29,gateway,gateway_B,gatewayB,10,local_train,12,30,0.7666666507720947,0.3365587890148163,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:53:30,gateway,gateway_B,gatewayB,10,local_train,13,30,0.8999999761581421,0.1944136023521423,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:54:29,gateway,gateway_B,gatewayB,10,local_train,14,30,0.8333333134651184,0.2908882200717926,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:55:27,gateway,gateway_B,gatewayB,10,local_train,15,30,0.8333333134651184,0.3059262037277221,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:56:26,gateway,gateway_B,gatewayB,10,local_train,16,30,0.8333333134651184,0.2733990848064422,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:57:24,gateway,gateway_B,gatewayB,10,local_train,17,30,0.8666666746139526,0.2567946314811706,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:58:23,gateway,gateway_B,gatewayB,10,local_train,18,30,0.7333333492279053,0.4579411149024963,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-15 18:59:24,gateway,gateway_B,gatewayB,10,local_train,19,30,0.8666666746139526,0.2426678538322448,30.0,RN_ASCON,RN,ascon,11,model_metrics_gateway_gateway_B_10.csv,,
2026-04-22 17:44:53,gateway,gateway_A,raspberrypi,14,local_train,0,30,1.0,0.5549505949020386,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:44:53,gateway,gateway_A,raspberrypi,14,fog_fedavg,0,60,1.0,0.4224279969930649,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:45:42,gateway,gateway_A,raspberrypi,14,local_train,1,30,1.0,0.3466468453407287,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:45:42,gateway,gateway_A,raspberrypi,14,fog_fedavg,1,60,1.0,0.291191928088665,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:46:46,gateway,gateway_A,raspberrypi,14,local_train,2,30,1.0,0.0318443290889263,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:46:46,gateway,gateway_A,raspberrypi,14,fog_fedavg,2,60,1.0,0.0356158539652824,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:47:44,gateway,gateway_A,raspberrypi,14,local_train,3,30,0.800000011920929,0.4928201735019684,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:47:46,gateway,gateway_A,raspberrypi,14,fog_fedavg,3,60,0.800000011920929,0.4754986464977264,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:48:44,gateway,gateway_A,raspberrypi,14,local_train,4,30,0.7666666507720947,0.4080157876014709,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:48:45,gateway,gateway_A,raspberrypi,14,fog_fedavg,4,60,0.7833333313465118,0.3907306343317032,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:49:43,gateway,gateway_A,raspberrypi,14,local_train,5,30,0.9333333373069764,0.2533549070358276,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:49:43,gateway,gateway_A,raspberrypi,14,fog_fedavg,5,60,0.8833333253860474,0.3017632067203522,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:50:42,gateway,gateway_A,raspberrypi,14,local_train,6,30,0.9666666388511658,0.1493038386106491,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:50:43,gateway,gateway_A,raspberrypi,14,fog_fedavg,6,60,0.9666666388511658,0.1658243313431739,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:51:41,gateway,gateway_A,raspberrypi,14,local_train,7,30,0.8999999761581421,0.228668674826622,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:51:41,gateway,gateway_A,raspberrypi,14,fog_fedavg,7,60,0.8999999761581421,0.2343833222985267,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:52:40,gateway,gateway_A,raspberrypi,14,local_train,8,30,0.8999999761581421,0.2386022508144378,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:52:40,gateway,gateway_A,raspberrypi,14,fog_fedavg,8,60,0.9166666567325592,0.2458429634571075,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:53:39,gateway,gateway_A,raspberrypi,14,local_train,9,30,0.9333333373069764,0.2405099421739578,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:53:39,gateway,gateway_A,raspberrypi,14,fog_fedavg,9,60,0.9666666686534882,0.162728764116764,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:54:37,gateway,gateway_A,raspberrypi,14,local_train,10,30,1.0,0.1637241691350937,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:54:37,gateway,gateway_A,raspberrypi,14,fog_fedavg,10,60,0.9833333194255828,0.1262617893517017,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:55:36,gateway,gateway_A,raspberrypi,14,local_train,11,30,0.8666666746139526,0.2322805821895599,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:55:36,gateway,gateway_A,raspberrypi,14,fog_fedavg,11,60,0.9166666567325592,0.1746897771954536,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:56:35,gateway,gateway_A,raspberrypi,14,local_train,12,30,0.8999999761581421,0.1959331929683685,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:56:35,gateway,gateway_A,raspberrypi,14,fog_fedavg,12,60,0.933333307504654,0.1215218361467123,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:57:34,gateway,gateway_A,raspberrypi,14,local_train,13,30,0.9666666388511658,0.1506733447313308,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:57:34,gateway,gateway_A,raspberrypi,14,fog_fedavg,13,60,0.9833333194255828,0.077947940910235,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:58:32,gateway,gateway_A,raspberrypi,14,local_train,14,30,0.8999999761581421,0.1485199481248855,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:58:32,gateway,gateway_A,raspberrypi,14,fog_fedavg,14,60,0.933333307504654,0.1016830615699291,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:59:31,gateway,gateway_A,raspberrypi,14,local_train,15,30,1.0,0.0387886315584182,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 17:59:31,gateway,gateway_A,raspberrypi,14,fog_fedavg,15,60,1.0,0.0496632196009159,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 18:00:30,gateway,gateway_A,raspberrypi,14,local_train,16,30,0.9333333373069764,0.1585970073938369,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 18:00:30,gateway,gateway_A,raspberrypi,14,fog_fedavg,16,60,0.9666666686534882,0.0862161740660667,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 18:01:28,gateway,gateway_A,raspberrypi,14,local_train,17,30,0.9666666388511658,0.1944890022277832,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 18:01:29,gateway,gateway_A,raspberrypi,14,fog_fedavg,17,60,0.9833333194255828,0.104785650037229,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 18:02:27,gateway,gateway_A,raspberrypi,14,local_train,18,30,1.0,0.0892039164900779,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 18:02:28,gateway,gateway_A,raspberrypi,14,fog_fedavg,18,60,1.0,0.0504184681922197,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 18:03:26,gateway,gateway_A,raspberrypi,14,local_train,19,30,0.8999999761581421,0.2426077276468277,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,
2026-04-22 18:03:27,gateway,gateway_A,raspberrypi,14,fog_fedavg,19,60,0.949999988079071,0.1279520983807742,,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_A_14.csv,leader,2.0
2026-04-22 17:44:50,gateway,gateway_B,gatewayB,43,local_train,0,30,1.0,0.2899053990840912,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:45:42,gateway,gateway_B,gatewayB,43,local_train,1,30,1.0,0.2357370108366012,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:46:41,gateway,gateway_B,gatewayB,43,local_train,2,30,1.0,0.0393873788416385,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:47:46,gateway,gateway_B,gatewayB,43,local_train,3,30,0.800000011920929,0.4581771194934845,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:48:45,gateway,gateway_B,gatewayB,43,local_train,4,30,0.800000011920929,0.3734454810619354,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:49:43,gateway,gateway_B,gatewayB,43,local_train,5,30,0.8333333134651184,0.3501715064048767,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:50:42,gateway,gateway_B,gatewayB,43,local_train,6,30,0.9666666388511658,0.1823448240756988,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:51:41,gateway,gateway_B,gatewayB,43,local_train,7,30,0.8999999761581421,0.2400979697704315,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:52:40,gateway,gateway_B,gatewayB,43,local_train,8,30,0.9333333373069764,0.2530836760997772,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:53:39,gateway,gateway_B,gatewayB,43,local_train,9,30,1.0,0.0849475860595703,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:54:37,gateway,gateway_B,gatewayB,43,local_train,10,30,0.9666666388511658,0.0887994095683097,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:55:35,gateway,gateway_B,gatewayB,43,local_train,11,30,0.9666666388511658,0.1170989722013473,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:56:35,gateway,gateway_B,gatewayB,43,local_train,12,30,0.9666666388511658,0.047110479325056,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:57:34,gateway,gateway_B,gatewayB,43,local_train,13,30,1.0,0.0052225370891392,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:58:32,gateway,gateway_B,gatewayB,43,local_train,14,30,0.9666666388511658,0.0548461750149726,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 17:59:31,gateway,gateway_B,gatewayB,43,local_train,15,30,1.0,0.0605378076434135,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 18:00:29,gateway,gateway_B,gatewayB,43,local_train,16,30,1.0,0.0138353407382965,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 18:01:29,gateway,gateway_B,gatewayB,43,local_train,17,30,1.0,0.0150822978466749,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 18:02:28,gateway,gateway_B,gatewayB,43,local_train,18,30,1.0,0.0116330198943614,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 18:03:27,gateway,gateway_B,gatewayB,43,local_train,19,30,1.0,0.0132964691147208,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,2,model_metrics_gateway_gateway_B_43.csv,peer,
2026-04-22 18:06:56,gateway,gateway_A,raspberrypi,15,local_train,0,30,1.0,0.3993514776229858,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:06:56,gateway,gateway_A,raspberrypi,15,fog_fedavg,0,60,1.0,0.3353180438280105,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:07:49,gateway,gateway_A,raspberrypi,15,local_train,1,30,1.0,0.2108054906129837,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:07:49,gateway,gateway_A,raspberrypi,15,fog_fedavg,1,60,1.0,0.2439894452691078,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:08:53,gateway,gateway_A,raspberrypi,15,local_train,2,30,0.9666666388511658,0.154484361410141,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:08:53,gateway,gateway_A,raspberrypi,15,fog_fedavg,2,60,0.9833333194255828,0.1056564338505268,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:09:51,gateway,gateway_A,raspberrypi,15,local_train,3,30,0.800000011920929,0.4706498384475708,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:09:51,gateway,gateway_A,raspberrypi,15,fog_fedavg,3,60,0.8333333432674408,0.4836815446615219,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:10:50,gateway,gateway_A,raspberrypi,15,local_train,4,30,0.7333333492279053,0.6056469082832336,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:10:50,gateway,gateway_A,raspberrypi,15,fog_fedavg,4,60,0.7333333492279053,0.6700199544429779,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:11:49,gateway,gateway_A,raspberrypi,15,local_train,5,30,0.9333333373069764,0.3142556846141815,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:11:49,gateway,gateway_A,raspberrypi,15,fog_fedavg,5,60,0.9000000059604645,0.3741907179355621,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:12:47,gateway,gateway_A,raspberrypi,15,local_train,6,30,0.9666666388511658,0.1770749986171722,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:12:48,gateway,gateway_A,raspberrypi,15,fog_fedavg,6,60,0.933333307504654,0.2700594216585159,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:13:47,gateway,gateway_A,raspberrypi,15,local_train,7,30,0.9333333373069764,0.2251771539449691,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:13:47,gateway,gateway_A,raspberrypi,15,fog_fedavg,7,60,0.9333333373069764,0.2246319726109504,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:14:45,gateway,gateway_A,raspberrypi,15,local_train,8,30,0.800000011920929,0.5245373845100403,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:14:45,gateway,gateway_A,raspberrypi,15,fog_fedavg,8,60,0.8333333432674408,0.4617736041545868,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:15:44,gateway,gateway_A,raspberrypi,15,local_train,9,30,0.9333333373069764,0.2717945873737335,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:15:44,gateway,gateway_A,raspberrypi,15,fog_fedavg,9,60,0.9166666567325592,0.2975392043590545,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:16:43,gateway,gateway_A,raspberrypi,15,local_train,10,30,0.9333333373069764,0.1749507784843444,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:16:43,gateway,gateway_A,raspberrypi,15,fog_fedavg,10,60,0.9333333373069764,0.1402728371322155,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:17:41,gateway,gateway_A,raspberrypi,15,local_train,11,30,0.9666666388511658,0.2313766926527023,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:17:41,gateway,gateway_A,raspberrypi,15,fog_fedavg,11,60,0.949999988079071,0.2458038255572319,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:18:40,gateway,gateway_A,raspberrypi,15,local_train,12,30,0.9333333373069764,0.1107759475708007,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:18:40,gateway,gateway_A,raspberrypi,15,fog_fedavg,12,60,0.9000000059604645,0.2258989512920379,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:19:38,gateway,gateway_A,raspberrypi,15,local_train,13,30,0.9666666388511658,0.1246628537774086,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:19:38,gateway,gateway_A,raspberrypi,15,fog_fedavg,13,60,0.9833333194255828,0.0947815515100956,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:20:37,gateway,gateway_A,raspberrypi,15,local_train,14,30,0.9333333373069764,0.1679073274135589,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:20:37,gateway,gateway_A,raspberrypi,15,fog_fedavg,14,60,0.949999988079071,0.1176614537835121,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:21:35,gateway,gateway_A,raspberrypi,15,local_train,15,30,0.8666666746139526,0.2530346810817718,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:21:35,gateway,gateway_A,raspberrypi,15,fog_fedavg,15,60,0.9000000059604645,0.2232853546738624,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:22:34,gateway,gateway_A,raspberrypi,15,local_train,16,30,1.0,0.0453624911606311,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:22:34,gateway,gateway_A,raspberrypi,15,fog_fedavg,16,60,0.9666666686534882,0.1197512913495302,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:23:32,gateway,gateway_A,raspberrypi,15,local_train,17,30,1.0,0.0750341713428497,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:23:32,gateway,gateway_A,raspberrypi,15,fog_fedavg,17,60,0.9666666686534882,0.1487812027335167,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:24:30,gateway,gateway_A,raspberrypi,15,local_train,18,30,0.9666666388511658,0.0837117731571197,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:24:31,gateway,gateway_A,raspberrypi,15,fog_fedavg,18,60,0.933333307504654,0.152997076511383,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:25:35,gateway,gateway_A,raspberrypi,15,local_train,19,30,1.0,0.0415299907326698,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,
2026-04-22 18:25:36,gateway,gateway_A,raspberrypi,15,fog_fedavg,19,60,0.949999988079071,0.1407193578779697,,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_A_15.csv,leader,2.0
2026-04-22 18:06:52,gateway,gateway_B,gatewayB,44,local_train,0,30,1.0,0.2712846100330353,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:07:44,gateway,gateway_B,gatewayB,44,local_train,1,30,1.0,0.2771733999252319,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:08:48,gateway,gateway_B,gatewayB,44,local_train,2,30,1.0,0.0568285062909126,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:09:51,gateway,gateway_B,gatewayB,44,local_train,3,30,0.8666666746139526,0.496713250875473,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:10:50,gateway,gateway_B,gatewayB,44,local_train,4,30,0.7333333492279053,0.7343930006027222,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:11:48,gateway,gateway_B,gatewayB,44,local_train,5,30,0.8666666746139526,0.4341257512569427,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:12:48,gateway,gateway_B,gatewayB,44,local_train,6,30,0.8999999761581421,0.3630438446998596,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:13:46,gateway,gateway_B,gatewayB,44,local_train,7,30,0.9333333373069764,0.2240867912769317,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:14:45,gateway,gateway_B,gatewayB,44,local_train,8,30,0.8666666746139526,0.3990098237991333,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
2026-04-22 18:15:44,gateway,gateway_B,gatewayB,44,local_train,9,30,0.8999999761581421,0.3232838213443756,30.0,CNN_FOG_ASCON,CNN_FOG,ascon,3,model_metrics_gateway_gateway_B_44.csv,peer,
