timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,event_name,status,trace_id,stage,num_samples,accuracy,loss,buffer_target,round,time,w3_mag,w4_normal,w4_brute,w4_scan
13:30:39.921,92.8,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,121.0,241.0,120.0,4.218,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:39.921,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:40.035,92.9,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,121.0,241.0,120.0,3.117,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:40.035,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:40.074,74.6,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.536,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:40.074,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:40.093,74.7,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,120.0,237.0,117.0,4.836,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:40.093,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:42.165,95.0,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,116.0,233.0,117.0,3.903,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:42.165,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:43.416,78.0,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,114.0,229.0,115.0,4.569,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:43.416,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:44.924,97.8,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,118.0,237.0,119.0,3.934,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:44.924,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:45.031,97.9,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,121.0,241.0,120.0,3.476,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:45.031,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:45.136,79.7,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,118.0,237.0,119.0,4.565,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:45.136,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:45.141,79.7,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,118.0,237.0,119.0,4.155,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:45.141,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
