trace_id,attempt_id,global_round,global_timestamp,global_accuracy,global_loss,w3_mag,w4_normal,w4_brute,w4_scan,gateway_A_local_accuracy,gateway_A_local_loss,gateway_A_local_num_samples,gateway_A_local_timestamp,gateway_A_gateway_events,gateway_A_gateway_decrypt_avg_ms,gateway_A_gateway_decrypt_p95_ms,gateway_A_gateway_avg_overhead_bytes,gateway_A_gateway_samples_seen,gateway_A_fog_accuracy,gateway_A_fog_loss,gateway_A_fog_num_samples,gateway_A_fog_peer_count,gateway_A_fog_timestamp,gateway_B_local_accuracy,gateway_B_local_loss,gateway_B_local_num_samples,gateway_B_local_timestamp,gateway_B_gateway_events,gateway_B_gateway_decrypt_avg_ms,gateway_B_gateway_decrypt_p95_ms,gateway_B_gateway_avg_overhead_bytes,gateway_B_gateway_samples_seen,server_rpi_pc_events,server_rpi_pc_avg_ms,server_rpi_pc_p95_ms,server_rpi_pc_avg_overhead_bytes,server_pc_rpi_events,server_pc_rpi_avg_ms,server_pc_rpi_p95_ms,server_pc_rpi_avg_overhead_bytes
attempt:4:round:8,4,8,2026-04-22 16:56:04,0.916667,0.164992,0.242195,0.399606,0.525122,0.388433,0.8333333134651184,0.3263859152793884,30,2026-04-22 16:56:04,35.0,7.009057142857143,34.2788,284.2,30.0,0.9166666567325592,0.1649920418858528,60,2.0,2026-04-22 16:56:04,1.0,0.0035981684923171,30,2026-04-22 16:56:00,33.0,7.235666666666666,37.9502,223.21212121212122,30.0,1.0,18.117,18.117,1330.0,1.0,18.244,18.244,1272.0
attempt:4:round:9,4,9,2026-04-22 16:57:02,0.9,0.167079,0.2462,0.408112,0.538423,0.397546,0.800000011920929,0.3321747481822967,30,2026-04-22 16:57:03,35.0,8.950800000000001,37.8201,284.0285714285714,30.0,0.9000000059604645,0.1670793733792379,60,2.0,2026-04-22 16:57:03,1.0,0.0019839985761791,30,2026-04-22 16:56:58,33.0,8.645000000000001,45.91299999999997,223.33333333333334,30.0,1.0,11.322,11.322,1329.0,1.0,10.935,10.935,1276.0
attempt:4:round:10,4,10,2026-04-22 16:58:01,0.883333,0.17487,0.249199,0.410004,0.5432,0.402151,0.7666666507720947,0.3481329977512359,30,2026-04-22 16:58:01,35.0,7.64702857142857,33.48799999999999,283.4,30.0,0.8833333253860474,0.1748698567971587,60,2.0,2026-04-22 16:58:01,1.0,0.0016067158430814,30,2026-04-22 16:57:57,33.0,7.189424242424243,40.25619999999999,223.3030303030303,30.0,1.0,10.797,10.797,1330.0,1.0,14.184,14.184,1272.0
attempt:4:round:11,4,11,2026-04-22 16:58:59,0.866667,0.184899,0.252274,0.413907,0.551509,0.416866,0.7333333492279053,0.3684224188327789,30,2026-04-22 16:58:59,35.0,9.17354285714286,34.707699999999996,283.7142857142857,30.0,0.8666666746139526,0.1848989854915999,60,2.0,2026-04-22 16:58:59,1.0,0.0013755521504208,30,2026-04-22 16:58:55,33.0,6.665212121212122,37.4672,223.9090909090909,30.0,1.0,11.456,11.456,1336.0,1.0,11.516,11.516,1282.0
attempt:4:round:12,4,12,2026-04-22 16:59:58,0.85,0.240692,0.255502,0.415681,0.567642,0.441501,0.699999988079071,0.4802329242229461,30,2026-04-22 16:59:58,35.0,6.683971428571428,35.7896,283.14285714285717,30.0,0.8499999940395355,0.2406922091031447,60,2.0,2026-04-22 16:59:58,1.0,0.0011514939833432,30,2026-04-22 16:59:53,33.0,7.487757575757576,38.810399999999994,223.3030303030303,30.0,1.0,10.691,10.691,1327.0,1.0,13.093,13.093,1273.0
attempt:4:round:13,4,13,2026-04-22 17:00:56,0.883333,0.182128,0.258679,0.415278,0.583637,0.466644,0.7666666507720947,0.3631333112716675,30,2026-04-22 17:00:56,35.0,7.659657142857143,36.8624,283.0,30.0,0.8833333253860474,0.1821284891921095,60,2.0,2026-04-22 17:00:56,1.0,0.0011236671125516,30,2026-04-22 17:00:52,33.0,5.266545454545455,31.6606,223.72727272727272,30.0,1.0,13.084,13.084,1327.0,1.0,15.061,15.061,1274.0
attempt:4:round:14,4,14,2026-04-22 17:01:54,0.916667,0.137493,0.262229,0.409425,0.60376,0.49445,0.8333333134651184,0.2740586698055267,30,2026-04-22 17:01:55,35.0,6.8786,35.85009999999999,283.6857142857143,30.0,0.9166666567325592,0.1374929250159766,60,2.0,2026-04-22 17:01:55,1.0,0.0009271802264265,30,2026-04-22 17:01:50,33.0,5.367666666666666,35.9358,223.24242424242425,30.0,1.0,11.873,11.873,1327.0,1.0,14.793,14.793,1274.0
attempt:4:round:15,4,15,2026-04-22 17:02:53,0.983333,0.049182,0.266206,0.424422,0.620933,0.517643,0.9666666388511658,0.0976251065731048,30,2026-04-22 17:02:53,35.0,8.497285714285715,36.411899999999996,284.48571428571427,30.0,0.9833333194255828,0.0491823844495229,60,2.0,2026-04-22 17:02:53,1.0,0.000739662325941,30,2026-04-22 17:02:49,33.0,6.816242424242423,35.3878,224.06060606060606,30.0,1.0,11.206,11.206,1331.0,1.0,12.458,12.458,1278.0
attempt:4:round:16,4,16,2026-04-22 17:03:52,0.966667,0.058826,0.269405,0.437318,0.633091,0.534649,0.9333333373069764,0.1169954538345336,30,2026-04-22 17:03:52,35.0,9.497257142857142,47.358399999999875,284.48571428571427,30.0,0.9666666686534882,0.0588259008654858,60,2.0,2026-04-22 17:03:52,1.0,0.000656347896438,30,2026-04-22 17:03:47,33.0,8.122363636363637,44.47939999999997,223.21212121212122,30.0,1.0,10.402,10.402,1331.0,1.0,10.091,10.091,1274.0
attempt:4:round:17,4,17,2026-04-22 17:04:50,0.95,0.092705,0.272928,0.444329,0.642458,0.5472,0.8999999761581421,0.1849162727594375,30,2026-04-22 17:04:51,35.0,6.756942857142857,33.97099999999999,283.37142857142857,30.0,0.949999988079071,0.092705299903173,60,2.0,2026-04-22 17:04:51,1.0,0.0004943270469084,30,2026-04-22 17:04:46,33.0,7.138999999999999,40.766799999999996,223.42424242424244,30.0,1.0,14.593,14.593,1331.0,1.0,10.255,10.255,1275.0
attempt:4:round:18,4,18,2026-04-22 17:05:49,0.966667,0.059955,0.276903,0.452526,0.653277,0.563461,0.9333333373069764,0.1194263994693756,30,2026-04-22 17:05:49,35.0,9.115285714285715,36.9396,283.37142857142857,30.0,0.9666666686534882,0.0599550437182188,60,2.0,2026-04-22 17:05:49,1.0,0.0004836879670619,30,2026-04-22 17:05:44,33.0,6.2896363636363635,40.0762,223.12121212121212,30.0,1.0,11.58,11.58,1325.0,1.0,12.542,12.542,1271.0
attempt:4:round:19,4,19,2026-04-22 17:06:47,1.0,0.071495,0.280506,0.45129,0.655818,0.574859,1.0,0.1425040513277053,30,2026-04-22 17:06:48,35.0,6.643028571428572,34.3038,282.85714285714283,30.0,1.0,0.0714953996503027,60,2.0,2026-04-22 17:06:48,1.0,0.0004867479729,30,2026-04-22 17:06:43,33.0,5.087939393939394,34.3898,223.03030303030303,30.0,1.0,14.539,14.539,1320.0,1.0,13.383,13.383,1272.0
attempt:4:round:20,4,20,2026-04-22 17:07:46,1.0,0.071088,0.283422,0.456059,0.667301,0.592045,1.0,0.1416170448064804,30,2026-04-22 17:07:46,35.0,7.008714285714286,34.9323,282.4,30.0,1.0,0.0710878331738058,60,2.0,2026-04-22 17:07:46,1.0,0.0005586215411312,30,2026-04-22 17:07:41,33.0,6.075212121212121,33.89719999999999,222.8181818181818,30.0,1.0,11.07,11.07,1315.0,1.0,15.413,15.413,1267.0
attempt:5:round:1,5,1,2026-04-22 17:21:22,1.0,0.529764,0.18288,0.270554,0.358312,0.158175,1.0,0.2150257676839828,30,2026-04-22 17:21:23,33.0,5.995060606060606,34.0956,224.8181818181818,30.0,1.0,0.5297635719180107,60,2.0,2026-04-22 17:21:23,1.0,0.8445013761520386,30,2026-04-22 17:21:18,39.0,5.873461538461538,14.11940000000003,177.69230769230768,37.0,1.0,11.406,11.406,1335.0,1.0,19.074,19.074,1282.0
attempt:5:round:2,5,2,2026-04-22 17:22:16,1.0,0.272002,0.202593,0.301356,0.420547,0.166792,1.0,0.1903126090764999,30,2026-04-22 17:22:16,35.0,7.270171428571428,34.90439999999999,285.2,30.0,1.0,0.272001601755619,60,2.0,2026-04-22 17:22:16,1.0,0.3536905944347381,30,2026-04-22 17:22:11,30.0,8.075233333333333,44.45044999999997,234.56666666666666,27.0,1.0,13.407,13.407,1333.0,1.0,11.983,11.983,1281.0
attempt:5:round:3,5,3,2026-04-22 17:23:19,1.0,0.038066,0.226989,0.35437,0.474777,0.200841,1.0,0.0349318347871303,30,2026-04-22 17:23:19,35.0,7.3831999999999995,33.073899999999995,284.8857142857143,30.0,1.0,0.0380661636590957,60,2.0,2026-04-22 17:23:19,1.0,0.0412004925310611,30,2026-04-22 17:23:10,36.0,7.176722222222221,34.281499999999994,214.88888888888889,33.0,1.0,12.769,12.769,1327.0,1.0,12.534,12.534,1276.0
attempt:5:round:4,5,4,2026-04-22 17:24:17,0.9,0.258716,0.232506,0.35682,0.477634,0.212408,0.800000011920929,0.5080711245536804,30,2026-04-22 17:24:17,35.0,7.501742857142856,36.094899999999996,282.8,30.0,0.9000000059604645,0.2587162470445037,60,2.0,2026-04-22 17:24:18,1.0,0.0093613695353269,30,2026-04-22 17:24:08,33.0,8.836939393939394,44.83459999999997,223.03030303030303,30.0,1.0,16.329,16.329,1326.0,1.0,19.948,19.948,1272.0
attempt:5:round:5,5,5,2026-04-22 17:25:16,0.916667,0.25247,0.24106,0.354026,0.487505,0.214976,0.8333333134651184,0.4970498979091644,30,2026-04-22 17:25:16,35.0,8.87462857142857,35.84299999999999,283.0857142857143,30.0,0.9166666567325592,0.2524699782952666,60,2.0,2026-04-22 17:25:16,1.0,0.0078900586813688,30,2026-04-22 17:25:06,33.0,5.764757575757575,33.7192,222.75757575757575,30.0,1.0,26.989,26.989,1325.0,1.0,27.389,27.389,1272.0
attempt:5:round:6,5,6,2026-04-22 17:26:14,0.983333,0.100882,0.251779,0.367935,0.511085,0.231115,0.9666666388511658,0.1952326595783233,30,2026-04-22 17:26:14,35.0,7.451428571428572,36.7733,283.8285714285714,30.0,0.9833333194255828,0.1008822089061141,60,2.0,2026-04-22 17:26:14,1.0,0.0065317582339048,30,2026-04-22 17:26:04,33.0,7.668424242424242,37.213,222.78787878787878,30.0,1.0,11.054,11.054,1325.0,1.0,10.456,10.456,1271.0
attempt:5:round:7,5,7,2026-04-22 17:27:14,0.916667,0.213776,0.258536,0.379325,0.528594,0.239745,0.8333333134651184,0.423318862915039,30,2026-04-22 17:27:13,35.0,7.412457142857142,34.25429999999999,282.51428571428573,30.0,0.9166666567325592,0.2137762105558067,60,2.0,2026-04-22 17:27:13,1.0,0.0042335581965744,30,2026-04-22 17:27:03,33.0,8.348454545454544,36.014199999999995,222.87878787878788,30.0,1.0,11.37,11.37,1321.0,1.0,13.572,13.572,1268.0
attempt:5:round:8,5,8,2026-04-22 17:28:12,0.983333,0.055784,0.264879,0.391974,0.54063,0.250912,0.9666666388511658,0.1086689755320549,30,2026-04-22 17:28:13,35.0,9.495971428571428,34.5767,283.8285714285714,30.0,0.9833333194255828,0.0557842866983264,60,2.0,2026-04-22 17:28:13,1.0,0.002899597864598,30,2026-04-22 17:28:03,33.0,5.817090909090909,33.913399999999996,222.57575757575756,30.0,1.0,77.712,77.712,1326.0,1.0,107.268,107.268,1269.0
attempt:5:round:9,5,9,2026-04-22 17:29:11,0.95,0.14006,0.269944,0.400031,0.551799,0.260488,0.8999999761581421,0.2783598005771637,30,2026-04-22 17:29:12,35.0,7.878514285714285,32.6698,283.2,30.0,0.949999988079071,0.1400600058259442,60,2.0,2026-04-22 17:29:12,1.0,0.0017602110747247,30,2026-04-22 17:29:02,33.0,6.303696969696969,31.924799999999994,223.0909090909091,30.0,1.0,10.826,10.826,1324.0,1.0,12.603,12.603,1266.0
attempt:5:round:10,5,10,2026-04-22 17:30:12,0.95,0.098733,0.274241,0.404511,0.554471,0.272534,0.8999999761581421,0.1957876682281494,30,2026-04-22 17:30:12,35.0,8.3968,35.62469999999999,282.22857142857146,30.0,0.949999988079071,0.0987333370139822,60,2.0,2026-04-22 17:30:12,1.0,0.001679005799815,30,2026-04-22 17:30:00,33.0,7.523272727272726,35.0798,222.9090909090909,30.0,1.0,33.438,33.438,1323.0,1.0,37.301,37.301,1268.0
attempt:5:round:11,5,11,2026-04-22 17:31:11,0.983333,0.052221,0.279512,0.417098,0.563872,0.289946,0.9666666388511658,0.1027899235486984,30,2026-04-22 17:31:11,35.0,7.897714285714287,34.519299999999994,283.8,30.0,0.9833333194255828,0.0522214460652321,60,2.0,2026-04-22 17:31:11,1.0,0.0016529685817658,30,2026-04-22 17:31:01,33.0,5.1099696969696975,31.608799999999995,222.96969696969697,30.0,1.0,12.12,12.12,1325.0,1.0,16.821,16.821,1268.0
attempt:5:round:12,5,12,2026-04-22 17:32:11,0.966667,0.104798,0.283673,0.423514,0.571403,0.302292,0.9333333373069764,0.2086030095815658,30,2026-04-22 17:32:09,35.0,10.688371428571427,51.749099999999856,283.37142857142857,30.0,0.9666666686534882,0.1047976639238186,60,2.0,2026-04-22 17:32:09,1.0,0.0009923182660713,30,2026-04-22 17:32:00,33.0,6.186333333333334,31.465999999999994,222.33333333333334,30.0,1.0,124.802,124.802,1325.0,1.0,167.45,167.45,1268.0
attempt:5:round:13,5,13,2026-04-22 17:33:10,0.933333,0.109743,0.288368,0.42999,0.579472,0.314549,0.8666666746139526,0.2186983972787857,30,2026-04-22 17:33:10,35.0,9.263257142857144,36.149499999999975,282.22857142857146,30.0,0.9333333373069764,0.1097425891202874,60,2.0,2026-04-22 17:33:10,1.0,0.0007867809617891,30,2026-04-22 17:33:00,33.0,7.4873939393939395,31.508399999999998,222.66666666666666,30.0,1.0,20.189,20.189,1322.0,1.0,20.508,20.508,1265.0
attempt:5:round:14,5,14,2026-04-22 17:34:08,0.966667,0.076122,0.293305,0.441737,0.588521,0.331626,0.9333333373069764,0.1515277922153473,30,2026-04-22 17:34:09,35.0,7.3140285714285715,34.3014,282.8285714285714,30.0,0.9666666686534882,0.0761216051760129,60,2.0,2026-04-22 17:34:09,1.0,0.0007154181366786,30,2026-04-22 17:33:59,33.0,7.657545454545454,33.7686,222.5151515151515,30.0,1.0,13.705,13.705,1319.0,1.0,13.76,13.76,1266.0
attempt:5:round:15,5,15,2026-04-22 17:35:06,0.95,0.083507,0.298661,0.452242,0.598317,0.346753,0.8999999761581421,0.1664703488349914,30,2026-04-22 17:35:07,35.0,7.374828571428572,34.25,282.2857142857143,30.0,0.949999988079071,0.0835070144385099,60,2.0,2026-04-22 17:35:07,1.0,0.0005436800420284,30,2026-04-22 17:34:59,31.0,8.659774193548387,45.797,228.96774193548387,28.0,1.0,21.472,21.472,1321.0,1.0,35.174,35.174,1267.0
attempt:5:round:16,5,16,2026-04-22 17:36:05,0.983333,0.069239,0.304316,0.471481,0.61268,0.370151,0.9666666388511658,0.1377809941768646,30,2026-04-22 17:36:05,35.0,8.85577142857143,34.504599999999975,282.22857142857146,30.0,0.9833333194255828,0.0692386718292255,60,2.0,2026-04-22 17:36:05,1.0,0.0006963494815863,30,2026-04-22 17:36:00,33.0,8.505727272727274,43.70079999999997,222.33333333333334,30.0,1.0,12.235,12.235,1315.0,1.0,11.681,11.681,1261.0
attempt:5:round:17,5,17,2026-04-22 17:37:04,0.966667,0.069735,0.309298,0.487408,0.626376,0.389777,0.9333333373069764,0.1388199478387832,30,2026-04-22 17:37:04,35.0,7.6486285714285716,32.9478,281.8,30.0,0.9666666686534882,0.069735420460347,60,2.0,2026-04-22 17:37:04,1.0,0.0006508930819109,30,2026-04-22 17:36:59,33.0,6.537030303030304,34.9876,222.12121212121212,30.0,1.0,14.026,14.026,1314.0,1.0,15.25,15.25,1261.0
attempt:5:round:18,5,18,2026-04-22 17:38:03,1.0,0.027807,0.313087,0.49857,0.63468,0.403903,1.0,0.055090669542551,30,2026-04-22 17:38:03,35.0,8.292485714285712,34.66929999999999,281.37142857142857,30.0,1.0,0.0278071814973372,60,2.0,2026-04-22 17:38:03,1.0,0.0005236934521235,30,2026-04-22 17:37:57,33.0,7.947121212121212,38.509599999999985,222.21212121212122,30.0,1.0,11.235,11.235,1306.0,1.0,11.838,11.838,1255.0
attempt:5:round:19,5,19,2026-04-22 17:39:01,1.0,0.016806,0.316439,0.508523,0.640887,0.416373,1.0,0.0328894555568695,30,2026-04-22 17:39:01,35.0,9.268285714285714,35.55669999999998,281.9428571428571,30.0,1.0,0.0168062346056103,60,2.0,2026-04-22 17:39:01,1.0,0.0007230136543512,30,2026-04-22 17:38:56,33.0,7.644909090909091,36.282399999999996,221.87878787878788,30.0,1.0,13.758,13.758,1315.0,1.0,10.794,10.794,1263.0
attempt:5:round:20,5,20,2026-04-22 17:39:59,1.0,0.024727,0.319688,0.518112,0.645329,0.427696,1.0,0.0490677766501903,30,2026-04-22 17:39:59,35.0,7.376542857142858,33.416,282.62857142857143,30.0,1.0,0.0247269193059764,60,2.0,2026-04-22 17:39:59,1.0,0.0003860619617626,30,2026-04-22 17:39:54,33.0,7.4979696969696965,36.436,222.63636363636363,30.0,1.0,11.449,11.449,1320.0,1.0,14.042,14.042,1268.0
attempt:6:round:1,6,1,2026-04-22 16:01:17,0.766667,0.775224,0.197607,0.290278,0.271831,0.21532,0.6666666865348816,0.7785906195640564,30,2026-04-22 16:01:17,37.0,5.002837837837839,32.355999999999995,212.0,34.0,0.7666666805744171,0.7752238512039185,60,2.0,2026-04-22 16:01:18,0.8666666746139526,0.7718570828437805,30,2026-04-22 16:01:18,37.0,5.132108108108108,11.290999999999876,179.24324324324326,35.0,1.0,10.792,10.792,1343.0,1.0,11.552,11.552,1285.0
attempt:6:round:2,6,2,2026-04-22 16:02:11,0.75,0.776284,0.205017,0.31127,0.299017,0.228365,0.699999988079071,0.8189403414726257,30,2026-04-22 16:02:11,32.0,7.7291875,33.58615,299.28125,27.0,0.75,0.7762842774391174,60,2.0,2026-04-22 16:02:11,0.800000011920929,0.7336282134056091,30,2026-04-22 16:02:11,30.0,6.788366666666666,34.18074999999999,233.33333333333334,27.0,1.0,11.732,11.732,1329.0,1.0,11.651,11.651,1281.0
attempt:6:round:3,6,3,2026-04-22 16:03:09,0.8,0.551996,0.216204,0.337835,0.352154,0.246435,0.7333333492279053,0.6045657992362976,30,2026-04-22 16:03:09,35.0,8.099742857142857,34.306599999999996,283.85714285714283,30.0,0.800000011920929,0.551995649933815,60,2.0,2026-04-22 16:03:09,0.8666666746139526,0.4994255006313324,30,2026-04-22 16:03:09,33.0,6.4508787878787865,37.0304,223.12121212121212,30.0,1.0,22.299,22.299,1332.0,1.0,27.946,27.946,1276.0
attempt:6:round:4,6,4,2026-04-22 16:04:08,0.85,0.344656,0.230979,0.372701,0.416508,0.266264,0.8333333134651184,0.3697461485862732,30,2026-04-22 16:04:08,35.0,8.333085714285716,34.340399999999995,284.2,30.0,0.8499999940395355,0.3446559756994247,60,2.0,2026-04-22 16:04:08,0.8666666746139526,0.3195658028125763,30,2026-04-22 16:04:08,33.0,6.284939393939394,34.78959999999999,222.4848484848485,30.0,1.0,10.414,10.414,1333.0,1.0,10.294,10.294,1280.0
attempt:6:round:5,6,5,2026-04-22 16:05:06,0.85,0.412659,0.244138,0.393958,0.460278,0.28446,0.7666666507720947,0.4447455108165741,30,2026-04-22 16:05:06,35.0,7.7943428571428575,34.753699999999995,283.74285714285713,30.0,0.8499999940395355,0.4126588553190231,60,2.0,2026-04-22 16:05:06,0.9333333373069764,0.3805721998214721,30,2026-04-22 16:05:06,33.0,6.5598484848484855,35.364200000000004,222.5151515151515,30.0,1.0,10.563,10.563,1331.0,1.0,14.688,14.688,1274.0
attempt:6:round:6,6,6,2026-04-22 16:06:04,0.9,0.246133,0.253825,0.422157,0.488789,0.307346,0.8666666746139526,0.3005591034889221,30,2026-04-22 16:06:04,35.0,7.3426,33.755799999999994,283.0571428571429,30.0,0.9000000059604645,0.2461334839463234,60,2.0,2026-04-22 16:06:05,0.9333333373069764,0.1917078644037246,30,2026-04-22 16:06:05,33.0,6.507727272727273,35.90299999999999,222.54545454545453,30.0,1.0,10.832,10.832,1326.0,1.0,10.663,10.663,1268.0
attempt:6:round:7,6,7,2026-04-22 16:07:03,0.9,0.297541,0.263092,0.436345,0.509326,0.328259,0.9333333373069764,0.3160616755485534,30,2026-04-22 16:07:03,35.0,6.5107428571428585,32.9685,281.42857142857144,30.0,0.9000000059604645,0.2975414246320724,60,2.0,2026-04-22 16:07:03,0.8666666746139526,0.2790211737155914,30,2026-04-22 16:07:03,33.0,5.9502424242424246,34.79019999999999,221.21212121212122,30.0,1.0,11.583,11.583,1328.0,1.0,16.27,16.27,1271.0
attempt:6:round:8,6,8,2026-04-22 16:08:01,0.916667,0.211839,0.271911,0.465261,0.532962,0.346011,0.8999999761581421,0.2506352066993713,30,2026-04-22 16:08:01,35.0,7.780371428571428,34.302099999999996,283.65714285714284,30.0,0.9166666567325592,0.21183892339468,60,2.0,2026-04-22 16:08:02,0.9333333373069764,0.1730426400899887,30,2026-04-22 16:08:01,33.0,6.2452424242424245,34.6516,222.36363636363637,30.0,1.0,16.295,16.295,1331.0,1.0,14.828,14.828,1274.0
attempt:6:round:9,6,9,2026-04-22 16:09:00,0.95,0.153268,0.278631,0.48131,0.546339,0.362631,0.9333333373069764,0.1679144501686096,30,2026-04-22 16:09:00,35.0,7.7383999999999995,34.945899999999995,283.0285714285714,30.0,0.949999988079071,0.1532678455114364,60,2.0,2026-04-22 16:09:00,0.9666666388511658,0.1386212408542633,30,2026-04-22 16:09:00,33.0,7.807939393939393,36.3502,222.3939393939394,30.0,1.0,20.947,20.947,1326.0,1.0,14.102,14.102,1268.0
attempt:6:round:10,6,10,2026-04-22 16:09:58,0.883333,0.288559,0.282306,0.488932,0.556957,0.376625,0.9666666388511658,0.1670842468738556,30,2026-04-22 16:09:58,35.0,7.739228571428571,34.9056,283.1714285714286,30.0,0.8833333253860474,0.2885593026876449,60,2.0,2026-04-22 16:09:58,0.800000011920929,0.4100343585014343,30,2026-04-22 16:09:58,33.0,6.698030303030303,35.5798,223.27272727272728,30.0,1.0,17.729,17.729,1331.0,1.0,14.24,14.24,1277.0
attempt:6:round:11,6,11,2026-04-22 16:10:56,0.883333,0.237062,0.28569,0.491885,0.561786,0.389839,0.8666666746139526,0.2501606047153473,30,2026-04-22 16:10:56,35.0,7.656057142857143,34.591699999999996,283.25714285714287,30.0,0.8833333253860474,0.2370620295405388,60,2.0,2026-04-22 16:10:57,0.8999999761581421,0.2239634543657302,30,2026-04-22 16:10:57,33.0,6.137363636363635,35.7724,221.78787878787878,30.0,1.0,12.268,12.268,1325.0,1.0,12.309,12.309,1271.0
attempt:6:round:12,6,12,2026-04-22 16:11:55,0.966667,0.118967,0.291919,0.506046,0.566642,0.410426,0.9666666388511658,0.1308925300836563,30,2026-04-22 16:11:55,35.0,8.001085714285715,36.8756,282.85714285714283,30.0,0.9666666388511658,0.1189673729240894,60,2.0,2026-04-22 16:11:56,0.9666666388511658,0.1070422157645225,30,2026-04-22 16:11:56,33.0,6.3456363636363635,35.135799999999996,223.15151515151516,30.0,1.0,10.44,10.44,1325.0,1.0,13.083,13.083,1268.0
attempt:6:round:13,6,13,2026-04-22 16:12:54,0.95,0.135209,0.298007,0.515299,0.574723,0.427512,0.9666666388511658,0.102720983326435,30,2026-04-22 16:12:54,35.0,7.591228571428573,35.641099999999994,282.9714285714286,30.0,0.949999988079071,0.1352086029946804,60,2.0,2026-04-22 16:12:54,0.9333333373069764,0.1676962226629257,30,2026-04-22 16:12:54,33.0,6.238212121212122,33.4208,221.78787878787878,30.0,1.0,10.168,10.168,1330.0,1.0,12.668,12.668,1275.0
attempt:6:round:14,6,14,2026-04-22 16:13:53,0.983333,0.143291,0.300882,0.52639,0.583434,0.437109,0.9666666388511658,0.2098547369241714,30,2026-04-22 16:13:53,34.0,7.971323529411764,39.449,287.4117647058824,29.0,0.9833333194255828,0.1432909928262233,60,2.0,2026-04-22 16:13:53,1.0,0.0767272487282753,30,2026-04-22 16:13:52,33.0,6.09030303030303,33.814600000000006,222.1818181818182,30.0,1.0,10.683,10.683,1326.0,1.0,11.341,11.341,1269.0
attempt:6:round:15,6,15,2026-04-22 16:14:51,0.783333,0.451678,0.303411,0.528383,0.582882,0.443858,0.9333333373069764,0.1311252266168594,30,2026-04-22 16:14:51,36.0,6.644749999999999,36.51075,278.8888888888889,31.0,0.7833333313465118,0.4516778662800789,60,2.0,2026-04-22 16:14:52,0.6333333253860474,0.7722305059432983,30,2026-04-22 16:14:51,33.0,6.292575757575758,33.881,220.5151515151515,30.0,1.0,10.46,10.46,1323.0,1.0,13.269,13.269,1265.0
attempt:6:round:16,6,16,2026-04-22 16:15:51,0.9,0.195909,0.305685,0.539339,0.588749,0.451841,0.8666666746139526,0.1941836029291153,30,2026-04-22 16:15:50,35.0,7.033542857142858,36.96499999999999,283.0285714285714,30.0,0.9000000059604645,0.1959089115262031,60,2.0,2026-04-22 16:15:51,0.9333333373069764,0.197634220123291,30,2026-04-22 16:15:51,33.0,5.1705151515151515,37.1686,221.75757575757575,30.0,1.0,11.283,11.283,1325.0,1.0,13.553,13.553,1268.0
attempt:6:round:17,6,17,2026-04-22 16:16:50,0.933333,0.175158,0.310786,0.55281,0.597715,0.46413,0.8999999761581421,0.2349415719509124,30,2026-04-22 16:16:50,34.0,7.255823529411764,41.2307,287.52941176470586,29.0,0.933333307504654,0.1751584894955158,60,2.0,2026-04-22 16:16:50,0.9666666388511658,0.1153754070401191,30,2026-04-22 16:16:50,33.0,4.964484848484849,34.58579999999999,221.8181818181818,30.0,1.0,13.998,13.998,1326.0,1.0,12.733,12.733,1269.0
attempt:6:round:18,6,18,2026-04-22 16:17:48,0.933333,0.153363,0.315483,0.555505,0.602919,0.468222,1.0,0.1029457375407219,30,2026-04-22 16:17:48,36.0,7.2219444444444445,35.012,277.80555555555554,31.0,0.9333333373069764,0.1533627398312091,60,2.0,2026-04-22 16:17:48,0.8666666746139526,0.2037797421216964,30,2026-04-22 16:17:48,33.0,6.701515151515151,38.24939999999999,221.3030303030303,30.0,1.0,10.494,10.494,1323.0,1.0,10.271,10.271,1266.0
attempt:6:round:19,6,19,2026-04-22 16:18:46,0.916667,0.134416,0.320101,0.56535,0.606949,0.477478,0.8666666746139526,0.1704151183366775,30,2026-04-22 16:18:47,35.0,8.04557142857143,36.1584,282.57142857142856,30.0,0.9166666567325592,0.1344164386391639,60,2.0,2026-04-22 16:18:47,0.9666666388511658,0.0984177589416503,30,2026-04-22 16:18:46,33.0,5.983242424242424,35.2998,220.5151515151515,30.0,1.0,15.219,15.219,1322.0,1.0,11.463,11.463,1269.0
attempt:6:round:20,6,20,2026-04-22 16:19:45,0.95,0.150578,0.321553,0.572913,0.610568,0.48373,0.9666666388511658,0.1146145015954971,30,2026-04-22 16:19:45,35.0,8.211971428571427,37.486799999999995,282.37142857142857,30.0,0.949999988079071,0.1505782604217529,60,2.0,2026-04-22 16:19:45,0.9333333373069764,0.1865420192480087,30,2026-04-22 16:19:45,33.0,6.231575757575757,34.879599999999996,222.0,30.0,1.0,11.038,11.038,1322.0,1.0,13.891,13.891,1268.0
attempt:7:round:1,7,1,2026-04-22 16:22:45,0.8,0.742458,0.173017,0.256041,0.339632,0.175258,0.699999988079071,0.7234936952590942,30,2026-04-22 16:22:44,37.0,4.966027027027027,32.17419999999999,212.1891891891892,34.0,0.7999999821186066,0.7424582540988922,60,2.0,2026-04-22 16:22:45,0.8999999761581421,0.7614228129386902,30,2026-04-22 16:22:45,36.0,4.429722222222222,12.031500000000001,180.97222222222223,34.0,1.0,15.498,15.498,1333.0,1.0,10.315,10.315,1279.0
